memory_budget_unit,uncompressed_kv_memory_gb,answer,retained_kv_memory_gb,token_budget,uncompressed_kv_memory_mb,task,retained_kv_memory_mb,retained_context_tokens,question,kv_memory_per_token_kb,predicted_answer,answer_prefix,memory_budget,compression_ratio,context_length,context_tokens,max_new_tokens
GB,2.224750592,['AENWF' 'XNNED' 'ROLWD' 'URYBV' 'MZPES'],0.999948288,15258.0,2224.750592,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 12557 in the text above. ,65.536, AENWF XNNED ROLWD URYBV MZPES,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 12557, they are: ",1.0,0.5505346569652694,32768,33947.0,30
GB,2.225209344,['UCWSJ' 'ZXBGA' 'TLJQA' 'ECLDQ' 'OFMRF'],0.999948288,15258.0,2225.209344,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 48360 in the text above. ,65.536, UCWSJ ZXBGA TLJQA ECLDQ OFMRF,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 48360, they are: ",1.0,0.5506273193143665,32768,33954.0,30
GB,2.225012736,['VOMJQ' 'ODBLJ' 'BCUHD' 'FPIFY' 'XGSBW'],0.999948288,15258.0,2225.012736,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 92018 in the text above. ,65.536, VOMJQ ODBLJ BCUHD FPIFY XGSBW,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 92018, they are: ",1.0,0.5505876115578334,32768,33951.0,30
GB,2.224881664,['DOTYR' 'WGBYX' 'STAZY' 'PPCOY' 'HBANQ'],0.999948288,15258.0,2224.881664,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 12200 in the text above. ,65.536, DOTYR WGBYX STAZY PPCOY HBANQ,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 12200, they are: ",1.0,0.5505611358213791,32768,33949.0,30
GB,2.225340416,['DQXJI' 'XGCAK' 'TVNBU' 'WGBBL' 'HIPXZ'],0.999948288,15258.0,2225.340416,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 78497 in the text above. ,65.536, DQXJI XGCAK TVNBU WGBBL HIPXZ,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 78497, they are: ",1.0,0.5506537872540935,32768,33956.0,30
GB,2.225078272,['IOCJK' 'YMCXV' 'NHODS' 'UAGLT' 'YAVHP'],0.999948288,15258.0,2225.078272,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 56975 in the text above. ,65.536, IOCJK YMCXV NHODS UAGLT YAVHP,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 56975, they are: ",1.0,0.5506008482563619,32768,33952.0,30
GB,2.225078272,['VGTFA' 'SQWUY' 'TUOYY' 'HZNLS' 'TGYMZ'],0.999948288,15258.0,2225.078272,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 31357 in the text above. ,65.536, VGTFA SQWUY TUOYY HZNLS TGYMZ,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 31357, they are: ",1.0,0.5506008482563619,32768,33952.0,30
GB,2.225143808,['EMLMZ' 'MVFBY' 'HPIBE' 'THWDQ' 'DQBCB'],0.999948288,15258.0,2225.143808,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 87505 in the text above. ,65.536, EMLMZ MVFBY HPIBE THWDQ DQBCB,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 87505, they are: ",1.0,0.5506140841751833,32768,33953.0,30
GB,2.225143808,['FOVRB' 'LHAPJ' 'ZXJYH' 'AJHDP' 'CFIST'],0.999948288,15258.0,2225.143808,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 12869 in the text above. ,65.536, FOVRB LHAPJ ZXJYH AJHDP CFIST,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 12869, they are: ",1.0,0.5506140841751833,32768,33953.0,30
GB,2.224816128,['BMNLG' 'VHGGT' 'JLTDG' 'TWJJN' 'XQPLK'],0.999948288,15258.0,2224.816128,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 71135 in the text above. ,65.536, BMNLG VHGGT JLTDG TWJJN XQPLK,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 71135, they are: ",1.0,0.5505478967833157,32768,33948.0,30
GB,2.225012736,['KTSMC' 'WVAEB' 'NNKKD' 'SGHIV' 'IPCSB'],0.999948288,15258.0,2225.012736,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 60108 in the text above. ,65.536, KTSMC WVAEB NNKKD SGHIV IPCSB,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 60108, they are: ",1.0,0.5505876115578334,32768,33951.0,30
GB,2.225012736,['ESHUG' 'MBNNN' 'YHJTY' 'BYWTL' 'HWIJE'],0.999948288,15258.0,2225.012736,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 48467 in the text above. ,65.536, ESHUG MBNNN YHJTY BYWTL HWIJE,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 48467, they are: ",1.0,0.5505876115578334,32768,33951.0,30
GB,2.224750592,['UAVAF' 'YOTNV' 'HCSVL' 'LGWZT' 'DJCUS'],0.999948288,15258.0,2224.750592,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 33328 in the text above. ,65.536, UAVAF YOTNV HCSVL LGWZT DJCUS,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 33328, they are: ",1.0,0.5505346569652694,32768,33947.0,30
GB,2.225078272,['QGPWF' 'FMMEM' 'DQCNS' 'FLMPS' 'BRPQG'],0.999948288,15258.0,2225.078272,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 96831 in the text above. ,65.536, QGPWF FMMEM DQCNS FLMPS BRPQG,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 96831, they are: ",1.0,0.5506008482563619,32768,33952.0,30
GB,2.224881664,['LEYRJ' 'KDWVW' 'PRAGF' 'WKOIR' 'KVLGB'],0.999948288,15258.0,2224.881664,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 13987 in the text above. ,65.536, LEYRJ KDWVW PRAGF WKOIR KVLGB,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 13987, they are: ",1.0,0.5505611358213791,32768,33949.0,30
GB,2.224881664,['XTORN' 'JFENW' 'FUXIF' 'TYAAY' 'CKMEH'],0.999948288,15258.0,2224.881664,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 68871 in the text above. ,65.536, XTORN JFENW FUXIF TYAAY CKMEH,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 68871, they are: ",1.0,0.5505611358213791,32768,33949.0,30
GB,2.225209344,['CPKVW' 'ULTHL' 'CZOJL' 'FKHHS' 'NJZSY'],0.999948288,15258.0,2225.209344,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 32399 in the text above. ,65.536, CPKVW ULTHL CZOJL FKHHS NJZSY,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 32399, they are: ",1.0,0.5506273193143665,32768,33954.0,30
GB,2.224881664,['QMSOG' 'TGIID' 'IOKAR' 'TUOIQ' 'ISNWZ'],0.999948288,15258.0,2224.881664,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 56214 in the text above. ,65.536, QMSOG TGIID IOKAR TUOIQ ISNWZ,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 56214, they are: ",1.0,0.5505611358213791,32768,33949.0,30
GB,2.225143808,['DZSWH' 'IXOEH' 'RUYJP' 'MFITZ' 'YESMI'],0.999948288,15258.0,2225.143808,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 96416 in the text above. ,65.536, DZSWH IXOEH RUYJP MFITZ YESMI,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 96416, they are: ",1.0,0.5506140841751833,32768,33953.0,30
GB,2.225012736,['WPHQK' 'GORCD' 'SHGCU' 'PTIUP' 'HUWRM'],0.999948288,15258.0,2225.012736,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 80271 in the text above. ,65.536, WPHQK GORCD SHGCU PTIUP HUWRM,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 80271, they are: ",1.0,0.5505876115578334,32768,33951.0,30
GB,2.224816128,['USJVI' 'CPFEQ' 'HDLLS' 'GDXQE' 'WWUIL'],0.999948288,15258.0,2224.816128,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 54064 in the text above. ,65.536, USJVI CPFEQ HDLLS GDXQE WWUIL,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 54064, they are: ",1.0,0.5505478967833157,32768,33948.0,30
GB,2.225209344,['BSGQZ' 'VWYZQ' 'MMWTU' 'AAXDT' 'WDKVB'],0.999948288,15258.0,2225.209344,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 80091 in the text above. ,65.536, BSGQZ VWYZQ MMWTU AAXDT WDKVB,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 80091, they are: ",1.0,0.5506273193143665,32768,33954.0,30
GB,2.225340416,['RBFTD' 'GEBPR' 'KQVYI' 'ODMVC' 'YCXEC'],0.999948288,15258.0,2225.340416,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 50818 in the text above. ,65.536, RBFTD GEBPR KQVYI ODMVC YCXEC,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 50818, they are: ",1.0,0.5506537872540935,32768,33956.0,30
GB,2.224553984,['DIFEW' 'EHSGM' 'PJQLQ' 'VAVKN' 'FSJVU'],0.999948288,15258.0,2224.553984,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 55525 in the text above. ,65.536, DIFEW EHSGM PJQLQ VAVKN FSJVU,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 55525, they are: ",1.0,0.5504949328305444,32768,33944.0,30
GB,2.225537024,['QWAKI' 'QCXHM' 'EAVLO' 'LKVGJ' 'IRHZW'],0.999948288,15258.0,2225.537024,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 29830 in the text above. ,65.536, QWAKI QCXHM EAVLO LKVGJ IRHZW,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 29830, they are: ",1.0,0.550693483318119,32768,33959.0,30
GB,2.224816128,['ITULE' 'ADWHC' 'GFCGR' 'VJMIM' 'RSXRV'],0.999948288,15258.0,2224.816128,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 27429 in the text above. ,65.536, ITULE ADWHC GFCGR VJMIM RSXRV,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 27429, they are: ",1.0,0.5505478967833157,32768,33948.0,30
GB,2.225209344,['JIVPT' 'XQDEF' 'LIRLH' 'KVAYK' 'ERVMC'],0.999948288,15258.0,2225.209344,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 16893 in the text above. ,65.536, JIVPT XQDEF LIRLH KVAYK ERVMC,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 16893, they are: ",1.0,0.5506273193143665,32768,33954.0,30
GB,2.224750592,['SVZCE' 'LTWCA' 'YSGNP' 'WLMBW' 'LBPJL'],0.999948288,15258.0,2224.750592,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 89909 in the text above. ,65.536, SVZCE LTWCA YSGNP WLMBW LBPJL,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 89909, they are: ",1.0,0.5505346569652694,32768,33947.0,30
GB,2.2249472,['ILQXX' 'YVOBI' 'APSVC' 'NSIQH' 'KETST'],0.999948288,15258.0,2224.9472,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 57333 in the text above. ,65.536, ILQXX YVOBI APSVC NSIQH KETST,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 57333, they are: ",1.0,0.5505743740795287,32768,33950.0,30
GB,2.22527488,['XRHKA' 'KDGPZ' 'IFAIB' 'HSVPQ' 'IKYAI'],0.999948288,15258.0,2225.27488,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 13436 in the text above. ,65.536, XRHKA KDGPZ IFAIB HSVPQ IKYAI,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 13436, they are: ",1.0,0.5506405536739802,32768,33955.0,30
GB,2.225078272,['RAQEJ' 'LZAZO' 'MGXDP' 'WCFZO' 'EEUTK'],0.999948288,15258.0,2225.078272,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 84290 in the text above. ,65.536, RAQEJ LZAZO MGXDP WCFZO EEUTK,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 84290, they are: ",1.0,0.5506008482563619,32768,33952.0,30
GB,2.2249472,['WKAVT' 'RRCPK' 'KEAFP' 'NCOKA' 'PEQRY'],0.999948288,15258.0,2224.9472,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 86213 in the text above. ,65.536, WKAVT RRCPK KEAFP NCOKA PEQRY,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 86213, they are: ",1.0,0.5505743740795287,32768,33950.0,30
GB,2.225143808,['LGELQ' 'UVWXG' 'SBTRK' 'NMKUY' 'WNSPZ'],0.999948288,15258.0,2225.143808,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 15895 in the text above. ,65.536, LGELQ UVWXG SBTRK NMKUY WNSPZ,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 15895, they are: ",1.0,0.5506140841751833,32768,33953.0,30
GB,2.224881664,['JRDGM' 'GISLS' 'TTIRI' 'LGHAD' 'NAWOS'],0.999948288,15258.0,2224.881664,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 29738 in the text above. ,65.536, JRDGM GISLS TTIRI LGHAD NAWOS,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 29738, they are: ",1.0,0.5505611358213791,32768,33949.0,30
GB,2.2249472,['TZKQE' 'IEWIJ' 'WMENE' 'XAYII' 'FHUUQ'],0.999948288,15258.0,2224.9472,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 40746 in the text above. ,65.536, TZKQE IEWIJ WMENE XAYII FHUUQ,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 40746, they are: ",1.0,0.5505743740795287,32768,33950.0,30
GB,2.225209344,['WZBOG' 'GTRQG' 'RLBPO' 'CEVBX' 'NBFPP'],0.999948288,15258.0,2225.209344,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 59377 in the text above. ,65.536, WZBOG GTRQG RLBPO CEVBX NBFPP,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 59377, they are: ",1.0,0.5506273193143665,32768,33954.0,30
GB,2.225209344,['PQTZG' 'KHQIM' 'HQGNI' 'RNQCT' 'EAXNM'],0.999948288,15258.0,2225.209344,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 58404 in the text above. ,65.536, PQTZG KHQIM HQGNI RNQCT EAXNM,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 58404, they are: ",1.0,0.5506273193143665,32768,33954.0,30
GB,2.225078272,['EETUW' 'PEYZQ' 'UUHYM' 'WHDIJ' 'TLLKK'],0.999948288,15258.0,2225.078272,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 64045 in the text above. ,65.536, EETUW PEYZQ UUHYM WHDIJ TLLKK,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 64045, they are: ",1.0,0.5506008482563619,32768,33952.0,30
GB,2.2249472,['NWCGI' 'MSMZB' 'RRXMH' 'PJCQH' 'JYCDT'],0.999948288,15258.0,2224.9472,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 49790 in the text above. ,65.536, NWCGI MSMZB RRXMH PJCQH JYCDT,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 49790, they are: ",1.0,0.5505743740795287,32768,33950.0,30
GB,2.2249472,['WXLWE' 'MLIRS' 'GTADK' 'KMBNX' 'NALAN'],0.999948288,15258.0,2224.9472,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 15600 in the text above. ,65.536, WXLWE MLIRS GTADK KMBNX NALAN,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 15600, they are: ",1.0,0.5505743740795287,32768,33950.0,30
GB,2.225209344,['VMXZD' 'IEOLU' 'TYXKH' 'QKAID' 'WPTNQ'],0.999948288,15258.0,2225.209344,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 50764 in the text above. ,65.536, VMXZD IEOLU TYXKH QKAID WPTNQ,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 50764, they are: ",1.0,0.5506273193143665,32768,33954.0,30
GB,2.225340416,['ZGXUA' 'WYDYA' 'WWFBL' 'FUPDZ' 'NPNEF'],0.999948288,15258.0,2225.340416,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 84543 in the text above. ,65.536, ZGXUA WYDYA WWFBL FUPDZ NPNEF,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 84543, they are: ",1.0,0.5506537872540935,32768,33956.0,30
GB,2.225078272,['WHZCQ' 'KMYHQ' 'IDGOD' 'ESTBU' 'WRJKE'],0.999948288,15258.0,2225.078272,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 55714 in the text above. ,65.536, WHZCQ KMYHQ IDGOD ESTBU WRJKE,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 55714, they are: ",1.0,0.5506008482563619,32768,33952.0,30
GB,2.225078272,['KOTSE' 'CJFKB' 'ZMKXL' 'WVAMX' 'GIOYR'],0.999948288,15258.0,2225.078272,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 66835 in the text above. ,65.536, KOTSE CJFKB ZMKXL WVAMX GIOYR,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 66835, they are: ",1.0,0.5506008482563619,32768,33952.0,30
GB,2.225209344,['PNZGX' 'IJDTW' 'TUQUZ' 'AQVGK' 'AMWEW'],0.999948288,15258.0,2225.209344,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 83744 in the text above. ,65.536, PNZGX IJDTW TUQUZ AQVGK AMWEW,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 83744, they are: ",1.0,0.5506273193143665,32768,33954.0,30
GB,2.22527488,['NBJQZ' 'DFLCO' 'HWHLZ' 'CWNKY' 'ZFVFA'],0.999948288,15258.0,2225.27488,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 66491 in the text above. ,65.536, NBJQZ DFLCO HWHLZ CWNKY ZFVFA,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 66491, they are: ",1.0,0.5506405536739802,32768,33955.0,30
GB,2.225209344,['YPWHY' 'YHXZX' 'MDYAG' 'OIXPY' 'BKDVT'],0.999948288,15258.0,2225.209344,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 28589 in the text above. ,65.536, YPWHY YHXZX MDYAG OIXPY BKDVT,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 28589, they are: ",1.0,0.5506273193143665,32768,33954.0,30
GB,2.225209344,['DICQM' 'RHDTL' 'BZXIH' 'ZJXCM' 'PWRUT'],0.999948288,15258.0,2225.209344,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 53484 in the text above. ,65.536, DICQM RHDTL BZXIH ZJXCM PWRUT,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 53484, they are: ",1.0,0.5506273193143665,32768,33954.0,30
GB,2.225143808,['RGJAS' 'MPFLG' 'ZVMPO' 'PWRBC' 'VQCCZ'],0.999948288,15258.0,2225.143808,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 92989 in the text above. ,65.536, RGJAS MPFLG ZVMPO PWRBC VQCCZ,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 92989, they are: ",1.0,0.5506140841751833,32768,33953.0,30
GB,2.225078272,['QIHKA' 'LXJRJ' 'ZHUIS' 'QTEOW' 'QTTUE'],0.999948288,15258.0,2225.078272,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 46212 in the text above. ,65.536, QIHKA LXJRJ ZHUIS QTEOW QTTUE,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 46212, they are: ",1.0,0.5506008482563619,32768,33952.0,30
GB,2.224881664,['LJEEA' 'EINQH' 'OEQBC' 'SXRWD' 'IJDKV'],0.999948288,15258.0,2224.881664,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 53525 in the text above. ,65.536, LJEEA EINQH OEQBC SXRWD IJDKV,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 53525, they are: ",1.0,0.5505611358213791,32768,33949.0,30
GB,2.22527488,['APVKO' 'OKWPQ' 'XZTSZ' 'UGJXY' 'IJYDW'],0.999948288,15258.0,2225.27488,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 57202 in the text above. ,65.536, APVKO OKWPQ XZTSZ UGJXY IJYDW,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 57202, they are: ",1.0,0.5506405536739802,32768,33955.0,30
GB,2.225209344,['QMLYE' 'OOBJW' 'DRBSO' 'YSSMS' 'YZFLN'],0.999948288,15258.0,2225.209344,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 42635 in the text above. ,65.536, QMLYE OOBJW DRBSO YSSMS YZFLN,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 42635, they are: ",1.0,0.5506273193143665,32768,33954.0,30
GB,2.22527488,['GPTEE' 'QMDCY' 'OYKKS' 'DICJS' 'WMEKF'],0.999948288,15258.0,2225.27488,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 73208 in the text above. ,65.536, GPTEE QMDCY OYKKS DICJS WMEKF,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 73208, they are: ",1.0,0.5506405536739802,32768,33955.0,30
GB,2.225340416,['WYEQE' 'FIWXP' 'OXSWE' 'DVABN' 'YYUIH'],0.999948288,15258.0,2225.340416,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 43828 in the text above. ,65.536, WYEQE FIWXP OXSWE DVABN YYUIH,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 43828, they are: ",1.0,0.5506537872540935,32768,33956.0,30
GB,2.225209344,['VEKJX' 'XVXSV' 'CNRIN' 'ONKOF' 'ILFYL'],0.999948288,15258.0,2225.209344,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 28711 in the text above. ,65.536, VEKJX XVXSV CNRIN ONKOF ILFYL,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 28711, they are: ",1.0,0.5506273193143665,32768,33954.0,30
GB,2.225209344,['EIBAZ' 'KJNVR' 'LNWNR' 'BFLEF' 'ISMOP'],0.999948288,15258.0,2225.209344,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 13420 in the text above. ,65.536, EIBAZ KJNVR LNWNR BFLEF ISMOP,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 13420, they are: ",1.0,0.5506273193143665,32768,33954.0,30
GB,2.225012736,['OWQFW' 'THRKK' 'HXVMP' 'QKSLR' 'FQCXM'],0.999948288,15258.0,2225.012736,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 10301 in the text above. ,65.536, OWQFW THRKK HXVMP QKSLR FQCXM,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 10301, they are: ",1.0,0.5505876115578334,32768,33951.0,30
GB,2.225078272,['AMCAK' 'CSBLJ' 'TLTRN' 'ZTSBA' 'DWGEM'],0.999948288,15258.0,2225.078272,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 55236 in the text above. ,65.536, AMCAK CSBLJ TLTRN ZTSBA DWGEM,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 55236, they are: ",1.0,0.5506008482563619,32768,33952.0,30
GB,2.2249472,['BNASS' 'IAXRA' 'ABKOW' 'TAOAV' 'MOKRK'],0.999948288,15258.0,2224.9472,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 76235 in the text above. ,65.536, BNASS IAXRA ABKOW TAOAV MOKRK,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 76235, they are: ",1.0,0.5505743740795287,32768,33950.0,30
GB,2.225405952,['HBKWW' 'ZDQFK' 'WLLYM' 'IRDNG' 'SOYSU'],0.999948288,15258.0,2225.405952,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 64240 in the text above. ,65.536, HBKWW ZDQFK WLLYM IRDNG SOYSU,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 64240, they are: ",1.0,0.5506670200547752,32768,33957.0,30
GB,2.225078272,['ELSKR' 'HTOEK' 'UFKMW' 'DYIYP' 'TWRUC'],0.999948288,15258.0,2225.078272,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 75726 in the text above. ,65.536, ELSKR HTOEK UFKMW DYIYP TWRUC,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 75726, they are: ",1.0,0.5506008482563619,32768,33952.0,30
GB,2.225405952,['WEDXK' 'OQSHW' 'GCYXC' 'BWMMT' 'PZJLO'],0.999948288,15258.0,2225.405952,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 20492 in the text above. ,65.536, WEDXK OQSHW GCYXC BWMMT PZJLO,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 20492, they are: ",1.0,0.5506670200547752,32768,33957.0,30
GB,2.224881664,['CPUAX' 'KEWEH' 'NXMXB' 'GHLLB' 'TTLCO'],0.999948288,15258.0,2224.881664,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 16102 in the text above. ,65.536, CPUAX KEWEH NXMXB GHLLB TTLCO,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 16102, they are: ",1.0,0.5505611358213791,32768,33949.0,30
GB,2.2249472,['FHCLR' 'UXWXA' 'DTGEB' 'OGCBS' 'TIXBP'],0.999948288,15258.0,2224.9472,vt,999.948288,15258.0,Question: Find all variables that are assigned the value 60336 in the text above. ,65.536, FHCLR UXWXA DTGEB OGCBS TIXBP,"Answer: According to the chain(s) of variable assignment in the text above, 5 variables are assgined the value 60336, they are: ",1.0,0.5505743740795287,32768,33950.0,30
