retained_kv_memory_gb,answers,retained_context_tokens,token_budget,compression_ratio,answer_prefix,task,uncompressed_kv_memory_gb,uncompressed_kv_memory_mb,predicted_answer,memory_budget,context_tokens,max_new_tokens,memory_budget_unit,kv_memory_per_token_kb,split,retained_kv_memory_mb,question
0.255983616,"[""2006 Australian Open – Women's Doubles""
 ""2006 Ordina Open – Women's Doubles""
 '2008 Internationaux de Strasbourg – doubles'
 ""2008 Medibank International – Women's Doubles""
 '2010 MPS Group Championships – doubles']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"2006 Chinese Open

**Document Used:**
- TITLE: ""Yan Zi Wins 2006 Chinese Open""
- ID: 1",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What tennis competition was won by Yan Zi?
"
0.255983616,['Black Panther' 'Dora Milaje' 'Man-Ape' 'Okoye' 'Storm'],1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** ""Who possesses citizenship from Wakanda?""  
   **ID:** 1  

- **Answer:** The document indicates that the character ""Kathleen"" possesses citizenship from Wakanda.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who possesses citizenship from Wakanda?
"
0.255983616,"['Beached Az' 'Maximum Choppage' 'Review with Myles Barlow' 'Soul Mates'
 'Twentysomething']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** ""The Adventures of Jimmy Neutron: Boy Genius""  
   **ID:** 1  
   **Answer:** ""The Adventures of Jimmy Neutron: Boy Genius"" originally aired on ABC2.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which TV show originally aired on ABC2?
"
0.255983616,"['Battles of Destiny' 'Conquered Kingdoms' ""Solitaire's Journey""
 'The Grandest Fleet' 'The Perfect General']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** ""Quantum Quality Productions published what piece of writing?""  
   **ID:** 1

- **Answer:** Quantum Quality Productions published the piece of writing titled ""Quantum Quality Productions published what piece of writing?"" (This is a self-referential question and does not correspond to a specific document or piece of writing outside of the provided context.)",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Quantum Quality Productions published what piece of writing?
"
0.255983616,['Bob Knuth' 'Henry Mazer' 'Philip Farkas' 'Ray Still' 'Theodore Thomas'],1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1947, the Chicago Symphony Orchestra was founded by the composer and conductor, which is the answer to the query. The title of the document is ""The Chicago Symphony Orchestra employs whom?"" and the ID is 1. 

- **Title**: The Chicago Symphony Orchestra employs whom?
- **ID**: 1

**Answer List**:
- The Chicago Symphony Orchestra employs the composer and conductor.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Chicago Symphony Orchestra employs whom?
"
0.255983616,"['Fantastic Mr. Fox' 'Hotel Chevalier' 'Rushmore'
 'The Life Aquatic with Steve Zissou' 'The Royal Tenenbaums']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1979 movie ""The Royal Tenenbaums"" was screenwritten by Wes Anderson.

**Document Used:**
- TITLE: The Royal Tenenbaums
- ID: 1979",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What movie was screenwritten by Wes Anderson?
"
0.255983616,"['1998 U.S. Open Cup Final' ""2004 CONCACAF Champions' Cup""
 '2011 U.S. Open Cup Final' 'Brimstone Cup' 'MLS Cup 2000']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1997 U.S. Open Cup

**Document Used:**
- TITLE: Chicago Fire FC
- ID: 2",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In which tournament was Chicago Fire FC a competitor?
"
0.255983616,"[""Children's Everywhere"" 'Elle Kari' 'Matti Lives in Finland'
 'Noy lives in Thailand' 'Sia lives on Kilimanjaro']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** ""The Book of Disputed Art"" **ID:** 123  
2. **Title:** ""Art and the Artist's Legacy"" **ID:** 456  
3. **Title:** ""Masterpieces of the Modern Era"" **ID:** 789  

**List of Answers:**
- The Book of Disputed Art (ID: 123)
- Art and the Artist's Legacy (ID: 456)
-",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What's the name of a book containing art by Anna Riwkin-Brick?
"
0.255983616,"['Big Creek Bridge' 'Conde McCullough Memorial Bridge'
 'Ten Mile Creek Bridge' 'Wilson River Bridge' 'Yaquina Bay Bridge']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** Conde McCullough - A Legacy of Leadership and Service  
   **ID:** 1  
   **Answer:** Conde Balcom McCullough designed the Conde McCullough Building, which is a significant structure associated with his legacy.

2. **Title:** Conde McCullough - A Legacy of Leadership and Service  
   **ID:** 1  
   **Answer:** Conde Balcom McCullough also designed the Conde McCullough Library",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What did Conde Balcom McCullough design?
"
0.255983616,"['Berthold Goldschmidt' 'Julius Bürger' 'Rudolf Kolisch' 'Walter Kaufmann'
 'Zdenka Ticharich']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1234567890
TITLE: Who studied under Franz Schreker?
ID: 1234567890
- Franz Schreker was a composer and teacher, and several notable musicians studied under him. One of his most famous students was Viktor Ullmann, a composer and conductor. Additionally, other students included figures from the world of music and theater, though specific names may vary depending on the source.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who studied under Franz Schreker?
"
0.255983616,"['Ayodele Casel' 'Fayard Nicholas' 'Harold Nicholas' 'Maceo Anderson'
 'Nicholas Brothers']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1976-01-01, 1976-01-02, 1976-01-03, 1976-01-04, 1976-01-05, 1976-01-06, 1976-01-07, 1976-01-08, 1976",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who worked as a tap dancer?
"
0.255983616,"['Czechoslovakian Naval Forces' 'Josef Šnejdárek' 'Ján Nálepka'
 'No. 310 Squadron RAF' 'Radola Gajda']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1947-1992 Czechoslovakia served as a military unit under the name of the Czechoslovak Armed Forces. This unit was responsible for the defense of the country during its existence.

- TITLE: ""Czechoslovakia Military Unit""
- ID: 1",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What military unit served for Czechoslovakia?
"
0.255983616,"['Barra Airport' 'Benbecula Airport' 'Islay Airport' 'Kirkwall Airport'
 'Tiree Airport']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** What is operated by Highlands and Islands Airports?  
   **ID:** 1  
   **Answer:** Highlands and Islands Airports Limited operates several airports across the Scottish Highlands and Islands. These include airports such as those in Inverness, Fort William, and others in the region.

2. **Title:** What is operated by Highlands and Islands Airports?  
   **ID:** 2  
   **Answer:** Highlands and Islands Airports Limited is responsible for the",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is operated by Highlands and Islands Airports?
"
0.255983616,"['estradiol benzoate/estradiol valerate/hydroxyprogesterone caproate'
 'estradiol benzoate/hydroxyprogesterone caproate'
 'estradiol cypionate/hydroxyprogesterone caproate'
 'estradiol dipropionate/hydroxyprogesterone caproate'
 'estradiol valerate/hydroxyprogesterone caproate']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** Hydroxyprogesterone Caproate - Uses, Side Effects, and Brand Names  
   **ID:** 1437779  
   **Answer:** Hydroxyprogesterone caproate is a synthetic form of progesterone, a hormone that plays a key role in the female reproductive system. It is used in medical treatments, particularly for managing conditions related to hormone levels. The chemical substance in hydroxyprogesterone caproate is prog",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are the chemical substances in hydroxyprogesterone caproate?
"
0.255983616,"['Archie Knox' 'Gary Megson' 'Jimmy McIlroy' 'Jimmy Phillips'
 'Phil Hughes']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1947

**Title:** The 1947 Season  
**ID:** 2

**Answer:**
The coach of Bolton Wanders F.C. in 1947 was not explicitly mentioned in the provided documents. However, based on the context that the 1947 season was a significant year for Bolton Wanderers, and the mention of ""Bolton Wanders F.C."" in the query, it can be inferred that the coach during this time",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was the coach of Bolton Wanders F.C.?
"
0.255983616,"['David Hawley' 'Dudley Saltonstall' 'John Burroughs Hopkins'
 'John Paul Jones' 'Richard Wickes']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **TITLE**: ""Who was a member of the Continental Navy?""  
   **ID**: 1  
   **Answer**: The Continental Navy was composed of sailors and officers who served during the American Revolution. Notable members included figures like John Paul Jones, who was a famous naval commander, and other sailors who contributed to the naval efforts against British forces.  

2. **TITLE**: ""Who was a member of the Continental Navy?""  
   **ID**: 2  
   **Answer",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a member of the Continental Navy?
"
0.255983616,"['Another Round at the Spaceport Bar' ""Cthulhu's Reign""
 'Tales from the Spaceport Bar' 'That is Not Dead'
 'The Secret History of Vampires']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** ""The Best of the Best""  
   **ID:** 12345  
   **Answer:** Darrell Schweitzer edited the anthology ""The Best of the Best"".",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What anthology did Darrell Schweitzer edit?
"
0.255983616,"['Ann-Sophie Qvarnström' 'Antonio Sancho de Benevento' 'Henry Petzal'
 'Louisa Courtauld' 'Tommy Singer']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** Who is employed in the silversmith industry?  
   **ID:** 1  
   **Answer:** The document does not provide specific information about individuals employed in the silversmith industry. It only mentions that ""silversmith"" is a term that can refer to a person who works with silver, and it is listed as a possible profession in a general context. No specific names or details are given.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is employed in the silversmith industry?
"
0.255983616,"['American Assassin' 'Beastly' 'Five Feet Apart' 'Last Vegas'
 'Scary Stories to Tell in the Dark']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1977 - Star Wars: Episode IV - A New Hope  
Title: Star Wars: Episode IV - A New Hope  
ID: 1977 - Star Wars: Episode IV - A New Hope",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: CBS Films produced which movie?
"
0.255983616,"['Braden Shewmake' 'Garry Hill' 'Kris Medlen' 'Shea Langeliers'
 'Sterling Sharp']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1996 Atlanta Braves Draft Picks

- **TITLE**: 1996 Atlanta Braves Draft Picks
- **ID**: 1

- **TITLE**: 1996 Atlanta Braves Draft Picks
- **ID**: 1

The Atlanta Braves drafted the following players in 1996:

1. **Scott Rolen** - Selected in the 1st round (1st overall pick).
2. **Jason Varitek** - Selected in the 1",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Atlanta Braves drafted whom?
"
0.255983616,"['1939 Taça de Portugal Final' '1951 Taça de Portugal Final'
 '1967 Taça de Portugal Final' '2012 Supertaça Cândido de Oliveira'
 '2012 Taça de Portugal Final']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1997 UEFA Cup Final

Document Used:
- TITLE: 1997 UEFA Cup Final
- ID: 2",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which competition final did the Associação Académica de Coimbra – O.A.F make?
"
0.255983616,"['Alto Rio Negro Indigenous Territory' 'Balaio Indigenous Territory'
 'Cué-cué/Marabitanas Indigenous Territory'
 'Morro dos Seis Lagos Biological Reserve' 'Pico da Neblina National Park']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** São Gabriel da Cachoeira  
   **ID:** 2  
   2. **Title:** São Gabriel da Cachoeira  
      **ID:** 3  
   3. **Title:** São Gabriel da Cachoeira  
      **ID:** 4  

**Answer:**
- São Gabriel da Cachoeira is related to the location **São Gabriel da Cachoeira**.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which location is related to São Gabriel da Cachoeira?
"
0.255983616,"['ABM (video game)' 'Beyond Castle Wolfenstein' 'Castle Wolfenstein'
 'Firebug' 'Three Mile Island']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** ""What did Muse Software publish?""  
   **ID:** 1  

   - Muse Software published the ""What did Muse Software publish?"" document.  
   - The document is titled ""What did Muse Software publish?"" and has an ID of 1.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What did Muse Software publish?
"
0.255983616,['Cork Dry Gin' 'Green Spot' 'Jameson' 'Paddy Whiskey' 'Redbreast'],1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552," The drink manufactured by an Irish distiller is ""Jameson's Irish Whiskey"".

Document Used:
- TITLE: Jameson's Irish Whiskey
- ID: 2",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What drink is manfactured by an Irish distiller?
"
0.255983616,['Black Manta' 'Mad Mod' 'Mal Duncan' 'Mera' 'Ocean Master'],1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** ""Nick Cardy"" **ID:** 1  
   **Title:** ""Nick Cardy"" **ID:** 2  
   **Title:** ""Nick Cardy"" **ID:** 3  
   **Title:** ""Nick Cardy"" **ID:** 4  
   **Title:** ""Nick Cardy"" **ID:** 5  

   - **Answer:** Nick Cardy created the fictional character **The Flash** (Barry Allen).",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Nick Cardy created which fictional character?
"
0.255983616,['Japhet Sery' 'Paul Smith' 'Phil Holder' 'Ron Noades' 'Terry Bullivant'],1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"127.1.1.1  
**Title:** Who works for Brentford football club?  
**ID:** 127.1.1.1  

**Answer:**  
The document does not provide specific information about individuals who work for Brentford football club.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who works for Brentford football club?
"
0.255983616,"['Bengals–Browns rivalry' 'Bengals–Ravens rivalry'
 'Bengals–Steelers rivalry' 'Super Bowl XVI' 'Super Bowl XXIII']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1997 Super Bowl  
Title: 1997 Super Bowl  
ID: 2  

- **Title:** 1997 Super Bowl  
- **ID:** 2  
- **Answer:** The 1997 Super Bowl featured the Cincinnati Bengals as a competitor.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What sporting event featured the Cincinnati Bengals as a competitor?
"
