question,retained_kv_memory_mb,answer,kv_memory_per_token_kb,answer_prefix,compression_ratio,retained_kv_memory_gb,context_tokens,predicted_answer,memory_budget_unit,context_id,task,retained_context_tokens,context_length,uncompressed_kv_memory_gb,uncompressed_kv_memory_mb,memory_budget,max_new_tokens,token_budget
What is the value associated with key FA588CE3E7C3? Return only the value.,2047.868928,['286EEDD97A1A'],147.456,,0.7625049164628829,2.047868928,58477.0,5048BF7750A8,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key A723682B163A? Return only the value.,2047.868928,['E172EF5E4376'],147.456,,0.7625049164628829,2.047868928,58477.0,5400A88D7C2A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 79C7E0DECC3D? Return only the value.,2047.868928,['A6897A3A10E1'],147.456,,0.7625049164628829,2.047868928,58477.0,504844844444,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key C183330F8BE1? Return only the value.,2047.868928,['4988F6C31218'],147.456,,0.7625049164628829,2.047868928,58477.0,8C354ABF6F5C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 491052380BF2? Return only the value.,2047.868928,['0F25A55990E7'],147.456,,0.7625049164628829,2.047868928,58477.0,34984D38E415,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key C4CBE86E8E63? Return only the value.,2047.868928,['A6FD16E6E5C0'],147.456,,0.7625049164628829,2.047868928,58477.0,584C3854888C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 3B7292FA675F? Return only the value.,2047.868928,['BD1A88FFBD40'],147.456,,0.7625049164628829,2.047868928,58477.0,7B85D58813FE,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key D9AFB91E3D6E? Return only the value.,2047.868928,['098CEFC9909E'],147.456,,0.7625049164628829,2.047868928,58477.0,37306494DD5C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key EBE5E9C96C52? Return only the value.,2047.868928,['6AFA2CD10B9F'],147.456,,0.7625049164628829,2.047868928,58477.0,5048BF549562,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key D66DE1DACE6A? Return only the value.,2047.868928,['EF152D007D05'],147.456,,0.7625049164628829,2.047868928,58477.0,5417CAAA5BBE,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 094DEB6D2FED? Return only the value.,2047.868928,['D611FF46A6BF'],147.456,,0.7625049164628829,2.047868928,58477.0,5C4432DF8D45,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key C9B765A16FA9? Return only the value.,2047.868928,['2FB27ED17AAB'],147.456,,0.7625049164628829,2.047868928,58477.0,5C4432DF8D45,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key BFBEEFC59738? Return only the value.,2047.868928,['DF4EF64E3DFC'],147.456,,0.7625049164628829,2.047868928,58477.0,544444444444,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 4A1AED10F004? Return only the value.,2047.868928,['0997E0723D96'],147.456,,0.7625049164628829,2.047868928,58477.0,5C07D71173E4,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 4C63025F5543? Return only the value.,2047.868928,['9A4F9165F2ED'],147.456,,0.7625049164628829,2.047868928,58477.0,5C4432DF8D45,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key EDAF1B780EDE? Return only the value.,2047.868928,['55C5FBA57CC8'],147.456,,0.7625049164628829,2.047868928,58477.0,23E2708C3E6D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 745048D90846? Return only the value.,2047.868928,['A42DFD359F6A'],147.456,,0.7625049164628829,2.047868928,58477.0,F49848484848,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 86398B15BD94? Return only the value.,2047.868928,['E3A67E710B55'],147.456,,0.7625049164628829,2.047868928,58477.0,82705854884E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 225AF0458043? Return only the value.,2047.868928,['8114D9DF0D0E'],147.456,,0.7625049164628829,2.047868928,58477.0,EA9C18E68C3C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 45D877D0359E? Return only the value.,2047.868928,['CF0E315C167A'],147.456,,0.7625049164628829,2.047868928,58477.0,CF0E3158F1FB,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 54A71CD66B09? Return only the value.,2047.868928,['BB2A2999394C'],147.456,,0.7625049164628829,2.047868928,58477.0,53E7516C3B0A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key A5F6757B6B29? Return only the value.,2047.868928,['B7F641DC1C60'],147.456,,0.7625049164628829,2.047868928,58477.0,56E1D8844C2A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 039B2FAABE0B? Return only the value.,2047.868928,['564CBC92FD81'],147.456,,0.7625049164628829,2.047868928,58477.0,564CBC92FD81,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 4B86CA6FBFF8? Return only the value.,2047.868928,['ACA5915A1C30'],147.456,,0.7625049164628829,2.047868928,58477.0,444444444444,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 3173C1DD484A? Return only the value.,2047.868928,['9C672CED3C0D'],147.456,,0.7625049164628829,2.047868928,58477.0,5C4432DF8D45,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key A383DB2C6AC8? Return only the value.,2047.868928,['67CEE5A4983B'],147.456,,0.7625049164628829,2.047868928,58477.0,5F98A65E688E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 6D7DD3B59AF7? Return only the value.,2047.868928,['53F383E96EF4'],147.456,,0.7625049164628829,2.047868928,58477.0,4C7FA3760C2D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 669D1634725B? Return only the value.,2047.868928,['186BAB545A15'],147.456,,0.7625049164628829,2.047868928,58477.0,5F98A65E688E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key FB4F2F4DD219? Return only the value.,2047.868928,['7A3A23FF23D3'],147.456,,0.7625049164628829,2.047868928,58477.0,584C24485C2C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key EF9252D78F10? Return only the value.,2047.868928,['01BF3F800385'],147.456,,0.7625049164628829,2.047868928,58477.0,000000000000,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 623142C2D2EB? Return only the value.,2047.868928,['725D3C4B1EEC'],147.456,,0.7625049164628829,2.047868928,58477.0,C30721C9A15D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 4459C0F63229? Return only the value.,2047.868928,['5462F43BA052'],147.456,,0.7625049164628829,2.047868928,58477.0,5C9BE18C484C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 951C4D4C5280? Return only the value.,2047.868928,['92A8B90ED44B'],147.456,,0.7625049164628829,2.047868928,58477.0,5048BF7750A9,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 42F502ED73CE? Return only the value.,2047.868928,['5C0BA757CB10'],147.456,,0.7625049164628829,2.047868928,58477.0,5C07D71173E4,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 3C7EB1594847? Return only the value.,2047.868928,['AAF40FE76149'],147.456,,0.7625049164628829,2.047868928,58477.0,F6C058330B3D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 77241E43FBD2? Return only the value.,2047.868928,['28E34E8ADC4B'],147.456,,0.7625049164628829,2.047868928,58477.0,5C4432DF8D45,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key AFA267C96204? Return only the value.,2047.868928,['EC5080A52E65'],147.456,,0.7625049164628829,2.047868928,58477.0,584C3855488C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key E346E5267A2B? Return only the value.,2047.868928,['C514B41C504F'],147.456,,0.7625049164628829,2.047868928,58477.0,50484C28484C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key B0B64F9C4027? Return only the value.,2047.868928,['A3821E0EF546'],147.456,,0.7625049164628829,2.047868928,58477.0,58274845848C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key F0CDEA87855E? Return only the value.,2047.868928,['5E174B87959F'],147.456,,0.7625049164628829,2.047868928,58477.0,5048BF7750A8,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 38899D5817E8? Return only the value.,2047.868928,['F5153818CFD3'],147.456,,0.7625049164628829,2.047868928,58477.0,548E6984488C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 7A6A22319050? Return only the value.,2047.868928,['747927372B52'],147.456,,0.7625049164628829,2.047868928,58477.0,5048BF7750A9,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key FD24BF6B8CDF? Return only the value.,2047.868928,['5FA59B11B530'],147.456,,0.7625049164628829,2.047868928,58477.0,3B96234C3E6C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key B3B26A74DBB7? Return only the value.,2047.868928,['E9AD8C9AA1E9'],147.456,,0.7625049164628829,2.047868928,58477.0,5C3848484848,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key C1E178883058? Return only the value.,2047.868928,['CD4F899AC252'],147.456,,0.7625049164628829,2.047868928,58477.0,3C69485D888C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key D35AAA0217D0? Return only the value.,2047.868928,['C30937E9D2E2'],147.456,,0.7625049164628829,2.047868928,58477.0,5C623A3C563E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key AE2A3F59E4F2? Return only the value.,2047.868928,['9887C1369C65'],147.456,,0.7625049164628829,2.047868928,58477.0,5C4432DF8D45,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key C991DF85C777? Return only the value.,2047.868928,['868714F573D0'],147.456,,0.7625049164628829,2.047868928,58477.0,5139A637444C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 8736725E134D? Return only the value.,2047.868928,['5C9DB42A0456'],147.456,,0.7625049164628829,2.047868928,58477.0,9F64F45D884C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key EAD013FE8A29? Return only the value.,2047.868928,['1CB9906D5C8C'],147.456,,0.7625049164628829,2.047868928,58477.0,74665E7B72C8,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key D42A0FCF601F? Return only the value.,2047.868928,['E7238C32BDB2'],147.456,,0.7625049164628829,2.047868928,58477.0,5C4432DF8D45,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 33C08167999F? Return only the value.,2047.868928,['8962929C93B3'],147.456,,0.7625049164628829,2.047868928,58477.0,3F87159152F2,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 2A1F265CB9D9? Return only the value.,2047.868928,['DABF53FF8461'],147.456,,0.7625049164628829,2.047868928,58477.0,5417CAAA5BBE,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 711C85351A69? Return only the value.,2047.868928,['AE271DC1E7EB'],147.456,,0.7625049164628829,2.047868928,58477.0,23D2AE462900,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key B7873495311E? Return only the value.,2047.868928,['7D2395492A82'],147.456,,0.7625049164628829,2.047868928,58477.0,50482884848C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key E61D1747F387? Return only the value.,2047.868928,['720B82A7F586'],147.456,,0.7625049164628829,2.047868928,58477.0,A513FA53EBD1,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 0E3ECF0671C7? Return only the value.,2047.868928,['21C7741423B5'],147.456,,0.7625049164628829,2.047868928,58477.0,0F841931E9EE,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 6A59836435E3? Return only the value.,2047.868928,['905C74F0BEAE'],147.456,,0.7625049164628829,2.047868928,58477.0,50647884588C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 8F0D0EC7D662? Return only the value.,2047.868928,['AC3A765E6CB5'],147.456,,0.7625049164628829,2.047868928,58477.0,5048BF7750A9,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 4EE4CE920136? Return only the value.,2047.868928,['0592B928E23F'],147.456,,0.7625049164628829,2.047868928,58477.0,18AAE800B461,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 4124655CE508? Return only the value.,2047.868928,['00C5D1031424'],147.456,,0.7625049164628829,2.047868928,58477.0,34984D38E415,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 37C8BEED0AF9? Return only the value.,2047.868928,['12B2940C3503'],147.456,,0.7625049164628829,2.047868928,58477.0,370B956D0E87,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 6C770B981CCD? Return only the value.,2047.868928,['B34C58330B30'],147.456,,0.7625049164628829,2.047868928,58477.0,4C6A8E574E6C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 8A89105291D3? Return only the value.,2047.868928,['0F6CFE7EE362'],147.456,,0.7625049164628829,2.047868928,58477.0,548C385D846E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key E4EBEF40D162? Return only the value.,2047.868928,['FC7311AB3D11'],147.456,,0.7625049164628829,2.047868928,58477.0,5C07D71173E4,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 78D9EF0BEA4F? Return only the value.,2047.868928,['497E081FC6DC'],147.456,,0.7625049164628829,2.047868928,58477.0,50488C34484C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 2E1368AB80EA? Return only the value.,2047.868928,['22ABC4DB5A62'],147.456,,0.7625049164628829,2.047868928,58477.0,2C4D88888888,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key A43AC40D4874? Return only the value.,2047.868928,['BAB2FA740CC8'],147.456,,0.7625049164628829,2.047868928,58477.0,548E6C38458C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key F6BAA55871E3? Return only the value.,2047.868928,['5FDC6B9CD71C'],147.456,,0.7625049164628829,2.047868928,58477.0,5F90207BBE21,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key E42EFE2BD987? Return only the value.,2047.868928,['72D361EA2F30'],147.456,,0.7625049164628829,2.047868928,58477.0,4237E4FD6C34,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key EAC8DE9F6F5B? Return only the value.,2047.868928,['60A3E821E716'],147.456,,0.7625049164628829,2.047868928,58477.0,5417CA8DA719,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 148B602A4E57? Return only the value.,2047.868928,['F6D2AEC76A82'],147.456,,0.7625049164628829,2.047868928,58477.0,5884D885888C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key DFE2A96B3C42? Return only the value.,2047.868928,['220B8A0F9508'],147.456,,0.7625049164628829,2.047868928,58477.0,5C4432DF8D45,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key DC3BA74E02A9? Return only the value.,2047.868928,['1E5E59077299'],147.456,,0.7625049164628829,2.047868928,58477.0,08251947EA42,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key FE2B2DB0728D? Return only the value.,2047.868928,['649F8989C5AB'],147.456,,0.7625049164628829,2.047868928,58477.0,584C3885888C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 209987623997? Return only the value.,2047.868928,['FA8DBA54E920'],147.456,,0.7625049164628829,2.047868928,58477.0,C3D844444444,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key D5B6390239D9? Return only the value.,2047.868928,['C19400E3A026'],147.456,,0.7625049164628829,2.047868928,58477.0,925013F06822,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key FA7E05D1FB63? Return only the value.,2047.868928,['76874C61845E'],147.456,,0.7625049164628829,2.047868928,58477.0,52494C65204D616E204D61726B6574,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key B816AC6A7C85? Return only the value.,2047.868928,['6C938B60C511'],147.456,,0.7625049164628829,2.047868928,58477.0,548E6855854C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 6118882CCD1E? Return only the value.,2047.868928,['3ACBD2C7BFFB'],147.456,,0.7625049164628829,2.047868928,58477.0,8181369D447B,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 75EB3F5CF2F3? Return only the value.,2047.868928,['27B6589DECB0'],147.456,,0.7625049164628829,2.047868928,58477.0,54480848888C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 30404690FB15? Return only the value.,2047.868928,['E00DEFFA2002'],147.456,,0.7625049164628829,2.047868928,58477.0,A60721C9A15D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key C3F7B99B2B5A? Return only the value.,2047.868928,['083F1CE362F8'],147.456,,0.7625049164628829,2.047868928,58477.0,548E6C38448C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key A902CF39F648? Return only the value.,2047.868928,['9D6B6B535A19'],147.456,,0.7625049164628829,2.047868928,58477.0,5048BF7B539B,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key EFADC41C147E? Return only the value.,2047.868928,['E398E23DDFAA'],147.456,,0.7625049164628829,2.047868928,58477.0,506EB758E201,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 3D9C04015CED? Return only the value.,2047.868928,['113934C1C3EA'],147.456,,0.7625049164628829,2.047868928,58477.0,444444444444,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 980C19D45DEB? Return only the value.,2047.868928,['724908987462'],147.456,,0.7625049164628829,2.047868928,58477.0,5C70FCA45567,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key AC0999086E47? Return only the value.,2047.868928,['DF49B40A9181'],147.456,,0.7625049164628829,2.047868928,58477.0,688584848484,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 3EA60C760D28? Return only the value.,2047.868928,['0B53BD9419AA'],147.456,,0.7625049164628829,2.047868928,58477.0,44291257429E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 705F66FADCA0? Return only the value.,2047.868928,['8A2D3BFDA8A6'],147.456,,0.7625049164628829,2.047868928,58477.0,37F28BDDCEE3,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key C11F379EF467? Return only the value.,2047.868928,['C6ACDD1D6CD1'],147.456,,0.7625049164628829,2.047868928,58477.0,C6ACDD1D6CD1,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 23DF0E731DD7? Return only the value.,2047.868928,['FE5480FF5173'],147.456,,0.7625049164628829,2.047868928,58477.0,5F934D18528D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 3BF24A0D2B73? Return only the value.,2047.868928,['EA98D0D75E37'],147.456,,0.7625049164628829,2.047868928,58477.0,584C385E6D8A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 937BBB44BADC? Return only the value.,2047.868928,['93D551A3AC26'],147.456,,0.7625049164628829,2.047868928,58477.0,489F999A1D86,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key C5C5991121E7? Return only the value.,2047.868928,['D181AC2B0CFC'],147.456,,0.7625049164628829,2.047868928,58477.0,D8544554855C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 3CA552171BF3? Return only the value.,2047.868928,['E0524D406F1B'],147.456,,0.7625049164628829,2.047868928,58477.0,60908B1E3B9D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key FC5624ACB722? Return only the value.,2047.868928,['8570A903AE67'],147.456,,0.7625049164628829,2.047868928,58477.0,582745827458,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 69DF389641DD? Return only the value.,2047.868928,['46704CEDA164'],147.456,,0.7625049164628829,2.047868928,58477.0,46704CEDA164,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 8E850F9AEB70? Return only the value.,2047.868928,['9777F2D2393F'],147.456,,0.7625049164628829,2.047868928,58477.0,82E28DBCDE5A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key BC36E134EDFC? Return only the value.,2047.868928,['2CD5E95D2761'],147.456,,0.7625049164628829,2.047868928,58477.0,544858845845,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key ADC2A0411612? Return only the value.,2047.868928,['8E4C6D5D0477'],147.456,,0.7625049164628829,2.047868928,58477.0,584C3485484C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 0C007EE1011A? Return only the value.,2047.868928,['582BF8E8035B'],147.456,,0.7625049164628829,2.047868928,58477.0,0C06AA1C4023,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key A4B0F10BCE9C? Return only the value.,2047.868928,['6193ABDD1A8F'],147.456,,0.7625049164628829,2.047868928,58477.0,5048BF7B539B,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 8643C92A7D7C? Return only the value.,2047.868928,['B241519894D8'],147.456,,0.7625049164628829,2.047868928,58477.0,443D8845444C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 68836A944054? Return only the value.,2047.868928,['4CC526332018'],147.456,,0.7625049164628829,2.047868928,58477.0,44D744444444,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 2F12605FB1EB? Return only the value.,2047.868928,['89B5C12169DB'],147.456,,0.7625049164628829,2.047868928,58477.0,543004444444,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 3DB07938878A? Return only the value.,2047.868928,['39B0D96E684F'],147.456,,0.7625049164628829,2.047868928,58477.0,44874854888C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key DB874CFD0FC1? Return only the value.,2047.868928,['24F4B523C0DE'],147.456,,0.7625049164628829,2.047868928,58477.0,5C9426A5248E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 7688CE4758BE? Return only the value.,2047.868928,['0EC0EA2C7A51'],147.456,,0.7625049164628829,2.047868928,58477.0,4C7FA3760C2D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
