uncompressed_kv_memory_gb,question,predicted_answer,retained_context_tokens,task,uncompressed_kv_memory_mb,kv_memory_per_token_kb,context_length,retained_kv_memory_mb,context_tokens,answer,compression_ratio,max_new_tokens,retained_kv_memory_gb,answer_prefix
2.004549632,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tmcfwc, kaobmx, upbmzj.",30587.0,fwe,2004.549632,65.536,32768,2004.549632,30587.0,['tmcfwc' 'kaobmx' 'upbmzj'],0.0,50,2.004549632,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.034368512,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tofebf
2. kbpquc
3. uhcvhf",31042.0,fwe,2034.368512,65.536,32768,2034.368512,31042.0,['tofebf' 'kbpquc' 'uhcvhf'],0.0,50,2.034368512,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.057437184,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tmndpu, jweodn, ujssfg.",31394.0,fwe,2057.437184,65.536,32768,2057.437184,31394.0,['tmndpu' 'jweodn' 'ujssfg'],0.0,50,2.057437184,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.986658304,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. synbhi
2. kcgibo
3. txrulu",30314.0,fwe,1986.658304,65.536,32768,1986.658304,30314.0,['synbhi' 'kcgibo' 'txrulu'],0.0,50,1.986658304,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.036924416,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," skronu, jfjuuw, thsvua.",31081.0,fwe,2036.924416,65.536,32768,2036.924416,31081.0,['skronu' 'jfjuuw' 'thsvua'],0.0,50,2.036924416,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.0791296,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tvtqjg
2. jwepxd
3. uteioa",31725.0,fwe,2079.1296,65.536,32768,2079.1296,31725.0,['tvtqjg' 'jwepxd' 'uteioa'],0.0,50,2.0791296,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.057699328,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tfnczt
2. jkvaqi
3. unqugz",31398.0,fwe,2057.699328,65.536,32768,2057.699328,31398.0,['tfnczt' 'jkvaqi' 'unqugz'],0.0,50,2.057699328,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.005794816,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. trtocy
2. jitrny
3. unlbgx",30606.0,fwe,2005.794816,65.536,32768,2005.794816,30606.0,['trtocy' 'jitrny' 'unlbgx'],0.0,50,2.005794816,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.112815104,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ttcmwq
2. jwgrzo
3. uqlmkh",32239.0,fwe,2112.815104,65.536,32768,2112.815104,32239.0,['ttcmwq' 'jwgrzo' 'uqlmkh'],0.0,50,2.112815104,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.016083968,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. twbikv
2. kbjwot
3. uxucfz",30763.0,fwe,2016.083968,65.536,32768,2016.083968,30763.0,['twbikv' 'kbjwot' 'uxucfz'],0.0,50,2.016083968,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.94904064,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ssqtay
2. iznzir
3. twnttw",29740.0,fwe,1949.04064,65.536,32768,1949.04064,29740.0,['ssqtay' 'iznzir' 'twnttw'],0.0,50,1.94904064,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.950875648,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tisbqg
2. jjwneg
3. ukjccp",29768.0,fwe,1950.875648,65.536,32768,1950.875648,29768.0,['tisbqg' 'jjwneg' 'ukjccp'],0.0,50,1.950875648,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.050752512,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ticuoo
2. kesjzh
3. tzeayb",31292.0,fwe,2050.752512,65.536,32768,2050.752512,31292.0,['ticuoo' 'kesjzh' 'tzeayb'],0.0,50,2.050752512,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.106195968,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tklfvr
2. kfxoik
3. uiggis",32138.0,fwe,2106.195968,65.536,32768,2106.195968,32138.0,['tklfvr' 'kfxoik' 'uiggis'],0.0,50,2.106195968,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.0627456,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," svyykb, jzlksq, txdujw.",31475.0,fwe,2062.7456,65.536,32768,2062.7456,31475.0,['svyykb' 'jzlksq' 'txdujw'],0.0,50,2.0627456,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.022506496,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ucxhns
2. jottzx
3. uuoxtp",30861.0,fwe,2022.506496,65.536,32768,2022.506496,30861.0,['ucxhns' 'jottzx' 'uuoxtp'],0.0,50,2.022506496,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.108751872,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tyiaxg, kfwqkw, uqeujm.",32177.0,fwe,2108.751872,65.536,32768,2108.751872,32177.0,['tyiaxg' 'kfwqkw' 'uqeujm'],0.0,50,2.108751872,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.01949184,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ssnyie
2. jhbfpa
3. tvprih",30815.0,fwe,2019.49184,65.536,32768,2019.49184,30815.0,['ssnyie' 'jhbfpa' 'tvprih'],0.0,50,2.01949184,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.021064704,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," sudtho, jjzdon, twhmyd.",30839.0,fwe,2021.064704,65.536,32768,2021.064704,30839.0,['sudtho' 'jjzdon' 'twhmyd'],0.0,50,2.021064704,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.079391744,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," srhatw, jnstqk, tmltsj.",31729.0,fwe,2079.391744,65.536,32768,2079.391744,31729.0,['srhatw' 'jnstqk' 'tmltsj'],0.0,50,2.079391744,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.923219456,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. teqtad
2. jutloh
3. uboomg",29346.0,fwe,1923.219456,65.536,32768,1923.219456,29346.0,['teqtad' 'jutloh' 'uboomg'],0.0,50,1.923219456,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.871642624,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. sujxxl
2. khavdd
3. tvmjds",28559.0,fwe,1871.642624,65.536,32768,1871.642624,28559.0,['sujxxl' 'khavdd' 'tvmjds'],0.0,50,1.871642624,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.913389056,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **svojhn**
2.  **jhrhuz**
3.  **twlzuy**",29196.0,fwe,1913.389056,65.536,32768,1913.389056,29196.0,['svojhn' 'jhrhuz' 'twlzuy'],0.0,50,1.913389056,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.050490368,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tducjm, khzjur, ulykgc.",31288.0,fwe,2050.490368,65.536,32768,2050.490368,31288.0,['tducjm' 'khzjur' 'ulykgc'],0.0,50,2.050490368,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.032861184,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tddpez, jshxed, udtmno.",31019.0,fwe,2032.861184,65.536,32768,2032.861184,31019.0,['tddpez' 'jshxed' 'udtmno'],0.0,50,2.032861184,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.997930496,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tmzpct, jqqtku, ufeylo.",30486.0,fwe,1997.930496,65.536,32768,1997.930496,30486.0,['tmzpct' 'jqqtku' 'ufeylo'],0.0,50,1.997930496,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.97296128,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tiitjt
2. iyxamd
3. ululkm",30105.0,fwe,1972.96128,65.536,32768,1972.96128,30105.0,['tiitjt' 'iyxamd' 'ululkm'],0.0,50,1.97296128,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.006646784,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. twcyew
2. koesct
3. uwhhla",30619.0,fwe,2006.646784,65.536,32768,2006.646784,30619.0,['twcyew' 'koesct' 'uwhhla'],0.0,50,2.006646784,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.084110336,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tnfuty, jujwql, unpyqu.",31801.0,fwe,2084.110336,65.536,32768,2084.110336,31801.0,['tnfuty' 'jujwql' 'unpyqu'],0.0,50,2.084110336,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.0332544,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. toqgbo
2. kdeglk
3. unrjmz",31025.0,fwe,2033.2544,65.536,32768,2033.2544,31025.0,['toqgbo' 'kdeglk' 'unrjmz'],0.0,50,2.0332544,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.076901376,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tbwnem, jlqhiy, ucgemt.",31691.0,fwe,2076.901376,65.536,32768,2076.901376,31691.0,['tbwnem' 'jlqhiy' 'ucgemt'],0.0,50,2.076901376,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.05062144,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tjoocy
2. jlqwyd
3. ugcbdk",31290.0,fwe,2050.62144,65.536,32768,2050.62144,31290.0,['tjoocy' 'jlqwyd' 'ugcbdk'],0.0,50,2.05062144,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.093350912,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tvsjjm
2. jrosqz
3. urdxyt",31942.0,fwe,2093.350912,65.536,32768,2093.350912,31942.0,['tvsjjm' 'jrosqz' 'urdxyt'],0.0,50,2.093350912,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.114125824,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," swzybd, jkiqaw, tvgddt.",32259.0,fwe,2114.125824,65.536,32768,2114.125824,32259.0,['swzybd' 'jkiqaw' 'tvgddt'],0.0,50,2.114125824,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.026242048,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tcxpfg
2. jtxrcl
3. ugyswf",30918.0,fwe,2026.242048,65.536,32768,2026.242048,30918.0,['tcxpfg' 'jtxrcl' 'ugyswf'],0.0,50,2.026242048,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.940324352,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," sylavd, jnqubl, tzvqkp.",29607.0,fwe,1940.324352,65.536,32768,1940.324352,29607.0,['sylavd' 'jnqubl' 'tzvqkp'],0.0,50,1.940324352,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.070413312,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," toqgov, jkjpps, uqxsdb.",31592.0,fwe,2070.413312,65.536,32768,2070.413312,31592.0,['toqgov' 'jkjpps' 'uqxsdb'],0.0,50,2.070413312,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.960247296,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tnmfas, jmueix, ukemkf.",29911.0,fwe,1960.247296,65.536,32768,1960.247296,29911.0,['tnmfas' 'jmueix' 'ukemkf'],0.0,50,1.960247296,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.03587584,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tpdpxx, kdgajo, upngor.",31065.0,fwe,2035.87584,65.536,32768,2035.87584,31065.0,['tpdpxx' 'kdgajo' 'upngor'],0.0,50,2.03587584,"Answer: According to the coded text above, the three most frequently appeared words are:"
