split,context_tokens,predicted_answer,question,uncompressed_kv_memory_gb,task,compression_ratio,memory_budget_unit,kv_memory_per_token_kb,memory_budget,max_new_tokens,token_budget,answers,uncompressed_kv_memory_mb,retained_kv_memory_gb,retained_context_tokens,retained_kv_memory_mb,answer_prefix
test,121232.0,"1. **TITLE**: The Ready Set  
   **ID**: 1  
   **TITLE**: Cell  
   **ID**: 2  

**Answer List**:  
1. The Ready Set - ID: 1  
2. Cell - ID: 2","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are The Ready Set and Cell?
",17.876385792,hotpotqa_128k,0.9713606968457174,MB,147.456,512.0,256,3472.0,['band'],17876.385792,0.511967232,3472.0,511.967232,Final Answer: 
test,121232.0," ['The 43d Air Mobility Operations Group is stationed at the largest military installation, which is the U.S. Air Force's Joint Base Lewis-McChord (JBLM) in Washington State.']

TITLE: ""The 43d Air Mobility Operations Group""  
ID: 1016","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The 43d Air Mobility Operations Group is stationed at which largest military installation?
",17.876385792,hotpotqa_128k,0.9713606968457174,MB,147.456,512.0,256,3472.0,['Fort Bragg'],17876.385792,0.511967232,3472.0,511.967232,Final Answer: 
test,121232.0," ['Ivan Simson was under the command of the officer who was most noted for a defeat at the Battle of the Bulge.']
- **Title**: Ivan Simson
- **ID**: 1016","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Ivan Simson was under the command of the officer who was most noted for a defeat at what WWII battle?
",17.876385792,hotpotqa_128k,0.9713606968457174,MB,147.456,512.0,256,3472.0,['Battle of Singapore'],17876.385792,0.511967232,3472.0,511.967232,Final Answer: 
test,121232.0,"1. ""La Machine à écrire"" (Title: La Machine à écrire, ID: 1016)  
2. ""The 1989 album by Chris Brown"" (Title: The 1989 album by Chris Brown, ID: 1016)  

**Answer List:**  
- Ian Brown is a former member of the band The 1989 and has been involved in music, but he is not primarily known as an","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are Ian Brown and Dee Snider both actors?
",17.876385792,hotpotqa_128k,0.9713606968457174,MB,147.456,512.0,256,3472.0,['no'],17876.385792,0.511967232,3472.0,511.967232,Final Answer: 
test,121232.0," ['Cason, CA', '12345']  
**Answer:**  
- The soccer team that features the son of Roy Lassiter is ""Cason, CA"".","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What Cason, CA soccer team features the son of Roy Lassiter?
",17.876385792,hotpotqa_128k,0.9713606968457174,MB,147.456,512.0,256,3472.0,['LA Galaxy'],17876.385792,0.511967232,3472.0,511.967232,Final Answer: 
test,121232.0," ['Laundry', '1023']  
**[1023]**
- **Title:** ""Laundry""  
- **ID:** 1023

**Answer:**
- The dish that emerged in the late 1950s and is a long-standing tradition in New Jersey is associated with the ""Laundry"" (a type of establishment or tradition). However, the specific dish is not directly named in the provided text. The reference to ""La","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where did this dish emerge in the late 1950s that is a long-standing tradition in New Jersey?
",17.876385792,hotpotqa_128k,0.9713606968457174,MB,147.456,512.0,256,3472.0,['Centre-du-Québec'],17876.385792,0.511967232,3472.0,511.967232,Final Answer: 
test,121232.0," ['Red Mountain is a film that centers on an attempt by a group of what group of Civil War rangers?']
- **Title**: The answer is derived from the information provided in the document titled ""The Red Mountain"" (from the query's context).
- **ID**: The specific document ID is not provided, but the reference is to the ""Red Mountain"" film and its connection to the Civil War rangers.

**Answer List:**
- The film ""Red Mountain"" centers on an","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Red Mountain is a film that centers on an attempt by a group of what group of Civil War rangers?
",17.876385792,hotpotqa_128k,0.9713606968457174,MB,147.456,512.0,256,3472.0,['pro-Confederate'],17876.385792,0.511967232,3472.0,511.967232,Final Answer: 
test,121232.0,"1. **Le roi malgré lui** (ID: 1016)  
2. **Louise** (ID: 1009)  

**Answer:**  
- **Le roi malgré lui** has more acts than **Louise**.  
- **Le roi malgré lui** is an opera with more acts, as it is described as having ""a number of acts"" and is a ""two-act"" opera.  
- **Louise**","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which opera has more acts, Louise or Le roi malgré lui?
",17.876385792,hotpotqa_128k,0.9713606968457174,MB,147.456,512.0,256,3472.0,['Louise'],17876.385792,0.511967232,3472.0,511.967232,Final Answer: 
test,121232.0," ['aint', 'the', 'penny', 'single', 'certified', 'what', 'the', 'song', 'by', 'a', 'rapper', 'whose', 'first', 'album', 'was', 'certified', 'what']

**Title:** ""The Aint' the Penny Single""  
**ID:** 101

**Title:** ""The Aint' the Penny Single""  
**ID:** 102

**Title:** ""","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: ""JK Wedding Entrance Dance"" is a viral video that uses a song by a rapper whose first album was certified what?
",17.876385792,hotpotqa_128k,0.9713606968457174,MB,147.456,512.0,256,3472.0,['double platinum'],17876.385792,0.511967232,3472.0,511.967232,Final Answer: 
test,121232.0," ['**Title**: The Chef of the Japanese Restaurant in Tribeca, **ID**: 1034567890']

**Answer:**
- The chef who is the owner of a Japanese restaurant in the Tribeca neighborhood and also owns two Bar Masas in New York and Nevada is **Chris Brown**.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What chef is the owner of a Japanese restaurant in the Tribeca neighborhood and also owns two Bar Masas in New York and Nevada?
",17.876385792,hotpotqa_128k,0.9713606968457174,MB,147.456,512.0,256,3472.0,"['Masayoshi ""Masa"" Takayama']",17876.385792,0.511967232,3472.0,511.967232,Final Answer: 
test,121232.0," ['La Machine à écrire', 'M1001']  
- The club for which Adam Johnson played, as well as Middlesbrough and Watford, was formed in 1921.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the club formed, for which Adam  Johnson played as well as Middlesbrough and Watford ?
",17.876385792,hotpotqa_128k,0.9713606968457174,MB,147.456,512.0,256,3472.0,['1919'],17876.385792,0.511967232,3472.0,511.967232,Final Answer: 
test,121232.0," ['aint', 'aint']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who co-wrote Taylor Swift's song that had its music video premiere during the pre-show of the 2015 MTV Video Music Awards?
",17.876385792,hotpotqa_128k,0.9713606968457174,MB,147.456,512.0,256,3472.0,['Max Martin and Shellback'],17876.385792,0.511967232,3472.0,511.967232,Final Answer: 
test,121232.0," ['aint', 'aint']  
**Answer:**  
The star actor from ""Jeremy"" performed as a character in the movie ""The Bill"" and was portrayed by the actor who played the role of ""The Bill"" in the show.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What other notable role did the star actor from Jeremy perform?
",17.876385792,hotpotqa_128k,0.9713606968457174,MB,147.456,512.0,256,3472.0,['the voice of The Beast'],17876.385792,0.511967232,3472.0,511.967232,Final Answer: 
test,121232.0,"1. **Title:** ""Isabella Kelly was born at a ruined castle characterized as one of the most isolated fortifications in Britain by who?""  
   **ID:** 1

2. **Title:** ""Isabella Kelly was born at a ruined castle characterized as one of the most isolated fortifications in Britain by who?""  
   **ID:** 1

**Answer List:**
- The document states that Isabella Kelly was born at a ruined castle characterized as one of the most isolated","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Isabella Kelly was born at a ruined castle characterized as one of the most isolated fortifications in Britain by who?
",17.876385792,hotpotqa_128k,0.9713606968457174,MB,147.456,512.0,256,3472.0,['The Changing Scottish Landscape'],17876.385792,0.511967232,3472.0,511.967232,Final Answer: 
