retained_kv_memory_mb,answer_prefix,uncompressed_kv_memory_mb,max_new_tokens,retained_kv_memory_gb,question,predicted_answer,uncompressed_kv_memory_gb,memory_budget_unit,memory_budget,compression_ratio,retained_context_tokens,context_id,kv_memory_per_token_kb,answer,context_length,context_tokens,task,token_budget
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 4D86A2224F96? Return only the value.,40AF3DF51967,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['40AF3DF51967'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 2775A89E22F2? Return only the value.,28E28D85858A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['6C52B719BB68'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 6082CA00EF58? Return only the value.,599B4E238751,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['72F612EF6101'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 9912FD9E8E20? Return only the value.,The value associated with the key [9912FD9E8E20] is not present in the provided list.,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['950D7AAF2001'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 88CC669B29B8? Return only the value.,The value associated with the key [88CC669B29B8] is not present in the provided list.,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['EC6A81B15DB9'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key DEA0EB9ED274? Return only the value.,774C3885544C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['6B15B113D50B'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 09698B2C550A? Return only the value.,545C345C345C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['F7EACA6CAF9B'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key B39E5C0A1FEB? Return only the value.,585458545854,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['CFF2E53F9644'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 98048972ABBD? Return only the value.,909E8A38D5AA,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['EA16A35FC9C1'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 1BFF15C1604F? Return only the value.,The value associated with the key [1BFF15C1604F] is **5C70FCA45567,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['3F8CC4DA2C2E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key AA29A85894DF? Return only the value.,5C348885C38C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['2A955AE1DBAD'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 9CD8A5A1C825? Return only the value.,The value associated with the key [9CD8A5A1C825] is [909E8A38D5AA,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['902F0B570720'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key A520FBCDBF5E? Return only the value.,7F0313B644C2,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['A590AD6ECC57'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key F780664D5922? Return only the value.,The value associated with the key [F780664D5922] is not present in the provided list.,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['54E3C0AFD193'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key CBD5F73936E9? Return only the value.,91947D57E68C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['1B1F6E3255A8'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 193E02B34254? Return only the value.,The value associated with the key [193E02B34254] is not present in the provided list.,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['38D5423CAD9D'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key BF3182BBAD84? Return only the value.,The value associated with the key [BF3182BBAD84] is not present in the provided list.,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['8ED884CFEE39'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key B00A949CD8D4? Return only the value.,The value associated with the key **B00A949CD8D4** is **559A8C3D7C2,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['38959342A09F'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 5FC6721E8B1F? Return only the value.,5C4432DF8D45,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['768B64215E66'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key ADF7C5B8386B? Return only the value.,54E1BBA41AE0,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['B0C096ADD4DF'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 2697801E8690? Return only the value.,66844885888A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['FF69584FC85B'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 7B960649BCF6? Return only the value.,774C3858858C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['4BA11AC3BF31'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key EBA96A7D5D96? Return only the value.,548E6C34588A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['15FAF633CC2D'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key D4D11DB6B844? Return only the value.,5C07D71173E4,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['BAEBF0D0270F'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 592C2444D301? Return only the value.,5C94D885C38A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['57D34FD80BBB'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key C8C57490ADEB? Return only the value.,548C348C348C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['856734F541C0'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 592A7BA109D0? Return only the value.,9F88D88C3E6A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['18FD79E5C9AA'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key B8D4702BA49F? Return only the value.,585488855854,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['73D3B25F13DF'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 113251A40D2A? Return only the value.,D854DE22DC3F,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['0B704CDE1B6B'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key B5F5CF685878? Return only the value.,5F134885848A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['05C81D763A66'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 57D3D963DC72? Return only the value.,5854D48C348C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['1BFFA5E15B55'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key CCD0AD5900DD? Return only the value.,585458545854,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['EE0F2A131C1F'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key BD90FBE0E6B8? Return only the value.,The value associated with the key `BD90FBE0E6B8` is not present in the provided list.,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['84183E711433'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 8D492CA8F783? Return only the value.,F81F6855D84C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['54BB28FEA761'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 6D268F5242D3? Return only the value.,5F13D885C38C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['7649F55DCE6D'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key CC393B5AE288? Return only the value.,548C343D744D,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['A13767B13040'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 2FB72F383B43? Return only the value.,The value associated with the key [2FB72F383B43] is not present in the provided list.,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['A845A3F66C61'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 65446EA05D13? Return only the value.,5C448E68888C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['BCC50779250A'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key E2129D361CB6? Return only the value.,The value associated with the key [E2129D361CB6] is not present in the provided list.,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['73173283DAA4'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 6DF7979AA051? Return only the value.,545885555555,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['0123638ABDF6'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 36FCB4698DB3? Return only the value.,5485D88C344C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['474134AE4ABD'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key B429C0986750? Return only the value.,738485555555,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['CBC7CF08EA54'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 93CD10042D82? Return only the value.,The value associated with the key [93CD10042D82] is not present in the provided list.,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['CCAC1A0C6C04'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 8971DF3A098A? Return only the value.,8C354A3D888C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['5DA42FDC9992'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 32735373BF4D? Return only the value.,5854D4574E6C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['1D2C75220646'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key ABB343299780? Return only the value.,585488855854,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['7D4EDCD5BFAE'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key F746871854C1? Return only the value.,The value associated with the key [F746871854C1] is not present in the provided list.,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['503BA39C9EC6'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 637D98D3148B? Return only the value.,548C3458888A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['647D9C7EB575'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 1D3E9645F0E4? Return only the value.,5F9D8E6C3E6A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['5A1B591196DC'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 7536D873DAD9? Return only the value.,The value associated with the key [7536D873DAD9] is [4C7FA3760C2D,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['2C2A9E0B7B01'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key AC70D051267F? Return only the value.,639D790B185C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['CCF4B4BBA73F'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key EB2E4C255823? Return only the value.,585555555555,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['97159D4EDB71'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key AC0F15B24E1D? Return only the value.,548E688D8C3A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['502C224A66A6'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 3D131E2C2E7D? Return only the value.,5C29410BFC29,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['1DF04E2D6255'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 5F902EDC017E? Return only the value.,51948430488A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['2430B1850EB8'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 637282C56B21? Return only the value.,66F48D7A5C3C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['98AF6B11B7CB'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 9326234B4562? Return only the value.,The value associated with the key [9326234B4562] is not present in the provided list.,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['6C4C623AD0FC'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 7C962F8D8DED? Return only the value.,774C700E4D4A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['8991A2B03C4B'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key EB4EB184D1FC? Return only the value.,944C34544C2A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['EE42A52FC3EC'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 2C59FFF96ACF? Return only the value.,543D78858C3C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['2AB78E0EC033'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 49F17D592E19? Return only the value.,909E8A38D5AA,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['2FE523EA7956'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key D78C508850D3? Return only the value.,5F9D8C345C3C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['9E917374CCBF'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key DD920DB977A9? Return only the value.,585455545454,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['F3AB5BE9FDB3'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 7C0F02740F73? Return only the value.,The value associated with the key [7C0F02740F73] is not present in the provided list.,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['31F322F3F068'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 624AD0B1FDE0? Return only the value.,5476D85A5C3A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['8FC3F6BD80C7'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key A72F816462CB? Return only the value.,5C448E688C3C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['68BD7EB6581E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 7DE1AF4847F0? Return only the value.,B5CB6A83D82A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['B5CB6A66C184'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 71A0D703262F? Return only the value.,5C3C345D8C3D,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['2AD17D1B695E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 90BD1529E6F5? Return only the value.,909E8A38D5AA,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['CBBE07E67CB0'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 3874C2D49B56? Return only the value.,59E7D85A5D8C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['085E4AC66780'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 398F465CC2CB? Return only the value.,5C650F8A0C2C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['49E689A0B7EB'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key C7DE2B0FBE44? Return only the value.,544C34444444,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['90CE751303B9'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key C5C5BE15AD12? Return only the value.,C7B685555555,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['7ECCC4134DC2'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 82C48CBADAE5? Return only the value.,84485855484C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['929D1CFB655F'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 44941D3CA5A4? Return only the value.,44291257429E,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['8B09C66DCEB3'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key FDABD2C2A960? Return only the value.,548E6885858A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['8AC35DEAA737'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key C1BCD296A12D? Return only the value.,A9480BBB2599,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['C28F0AA6FCB9'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 70FDB80F16C5? Return only the value.,The value associated with the key `70FDB80F16C5` is `9C3D022B668,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['37F28BDDCEE3'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 6CD6FD61F13B? Return only the value.,668548854885,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['BC691A37F6BD'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key A757D47F83B1? Return only the value.,5C4D8C3D8C3D,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['3F5EC0582DA5'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key DFF34C36A70C? Return only the value.,548E6885488C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['0840FFD2F491'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 43477321A8B2? Return only the value.,548C34588C3A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['DCB9593C572B'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 1644D1151FFF? Return only the value.,58845D885D8C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['DD837066E289'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 1E0DFE7402CD? Return only the value.,5C448E68888C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['CFD7C68FCBA5'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 35BA3CA87F31? Return only the value.,3D4486D85C3A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['BCD4CF8A368E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key B06B96822E22? Return only the value.,The value associated with the key [B06B96822E22] is not present in the provided list.,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['DC6D59C2F153'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 9C3AB5F3F8AA? Return only the value.,909E8A38D5AA,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['6D9CA1FD4187'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 9DBC2A7DC57C? Return only the value.,9255ED0940F7,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['C8EB23A4E70E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key D04334E50699? Return only the value.,The value associated with the key [D04334E50699] is [77E8BB7EB979,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['CE3134FA32B6'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 91F00F321333? Return only the value.,The value associated with the key [91F00F321333] is not present in the provided list.,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['884359CF0B0D'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 98CB47F53019? Return only the value.,909E8A38D5AA,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['2B1A89ECBC51'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key FA9F52DAF681? Return only the value.,The value associated with the key [FA9F52DAF681] is [4048B4F5D84C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['4AEAB43CDE0A'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 929E4A11BE44? Return only the value.,909E8A38D5AA,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['F3D044709848'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 83B0DBA6FDF8? Return only the value.,548E68858C3A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['E670FC48F615'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key D0AFADE68F51? Return only the value.,57D5A3D84C3A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['22B51860AD28'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key C006F67839B2? Return only the value.,The value associated with the key `C006F67839B2` is `9343985A95,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['695EC9230C64'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 0F2DEB346D3A? Return only the value.,5C3C3D854C3C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['46FEFE1393CD'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key A7E8DDF6D4AC? Return only the value.,A7E8DDF6D4AC: 444855555555,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['B390207BBE21'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 21F8DDB7570E? Return only the value.,545C3E68858A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['25703FEAD90A'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 5274B61DF906? Return only the value.,The value associated with the key [5274B61DF906] is [18A41C4760A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['3F5FD4176230'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key D7F3C2EFEECB? Return only the value.,720A85888888,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['6488AD1DB537'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 24657D4D2ADD? Return only the value.,A1E593D228D4,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['A1E593D228D4'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key A0B844CAA5A2? Return only the value.,589426A5D44E,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['600B6A0AA7D5'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 135573B5BAD5? Return only the value.,CB6AA2356DD4,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['CB6AA2356DD4'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key C4D5E14FE093? Return only the value.,5C07D71173E4,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['672117D50F59'],62995,58477.0,synthetic_kv_64k,13888.0
