context_length,uncompressed_kv_memory_mb,compression_ratio,answer,retained_context_tokens,predicted_answer,kv_memory_per_token_kb,context_tokens,memory_budget,memory_budget_unit,retained_kv_memory_mb,token_budget,max_new_tokens,answer_prefix,retained_kv_memory_gb,uncompressed_kv_memory_gb,question,task
32768,2119.892992,0.6226234272111788,['9551583' '9931180' '9218263' '6029651'],12207.0,":

1.  **9218263**
2.  **9931180**
3.  **6029651**
4.  **9551583**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for quick-campaign mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for quick-campaign mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['6161977' '1447065' '8962302' '5454861'],12207.0,":

1.  **8962302**
2.  **1447065**
3.  **5454861**
4.  **6161977**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for muddy-tolerance mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for muddy-tolerance mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['9795159' '7378535' '3479264' '5063384'],12207.0,":

1.  **3479264** (Found in the section discussing procrastination and Internet addiction)
2.  **7378535** (Found in the section discussing Apple's App Store and developer relationships)
3.  **5063384** (Found in the section discussing the ""Blub Paradox"" and programming languages)
4.  **9795159** (Found in the section discussing startup visas and immigration policy)",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for doubtful-seafood mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for doubtful-seafood mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['6262886' '8025967' '3540594' '7928320'],12207.0,":

1.  **3540594**
2.  **8025967**
3.  **7928320**
4.  **6262886**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for nutritious-congregation mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for nutritious-congregation mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['2044906' '3316639' '9702060' '4478616'],12207.0,":

1.  **9702060**
2.  **3316639**
3.  **4478616**
4.  **2044906**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for zonked-ordinary mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for zonked-ordinary mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['3905518' '8711874' '9944387' '6743294'],12207.0,":

1.  **9944387**
2.  **8711874**
3.  **6743294**
4.  **3905518**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for hurried-steam mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for hurried-steam mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['5135904' '5680950' '6007984' '4772642'],12207.0,":

1.  **6007984**
2.  **5680950**
3.  **4772642**
4.  **5135904**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for empty-pleasure mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for empty-pleasure mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['6851946' '5587856' '5828304' '3044708'],12207.0,":

1.  **5828304**
2.  **5587856**
3.  **3044708**
4.  **6851946**",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for picayune-bureau mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for picayune-bureau mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['5872986' '1705758' '5825636' '2325893'],12207.0,":

1.  **5825636**
2.  **1705758**
3.  **2325893**
4.  **5872986**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for deeply-baseboard mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for deeply-baseboard mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['5548852' '5557052' '3303058' '2832517'],12207.0,":

1.  **3303058**
2.  **5557052**
3.  **2832517**
4.  **5548852**",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for evanescent-serial mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for evanescent-serial mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['4906349' '1880654' '2681042' '7934046'],12207.0,":

1.  **2681042**
2.  **1880654**
3.  **7934046**
4.  **4906349**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for tender-oasis mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for tender-oasis mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['3649811' '7826774' '8980915' '9010256'],12207.0,":

1.  **8980915**
2.  **7826774**
3.  **9010256**
4.  **3649811**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for scattered-experience mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for scattered-experience mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['4896008' '9978365' '1625760' '3937099'],12207.0,":

1.  **1625760**
2.  **9978365**
3.  **3937099**
4.  **4896008**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for tiresome-fireplace mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for tiresome-fireplace mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['5856449' '1628578' '1155477' '6006190'],12207.0,":

1.  **1155477**
2.  **1628578**
3.  **6006190**
4.  **5856449**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for elated-environment mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for elated-environment mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['9796605' '9286475' '3251501' '9459284'],12207.0,":

1.  **3251501**
2.  **9286475**
3.  **9459284**
4.  **9796605**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for omniscient-performance mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for omniscient-performance mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['8699307' '5316188' '4123902' '1236293'],12207.0,":

1.  **4123902**
2.  **5316188**
3.  **1236293**
4.  **8699307**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for disagreeable-sun mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for disagreeable-sun mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['7802999' '8175669' '9644974' '6501696'],12207.0,":

1.  **9644974**
2.  **8175669**
3.  **6501696**
4.  **7802999**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for subdued-dash mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for subdued-dash mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['6429135' '5161539' '1114590' '5375250'],12207.0,":

1.  **1114590**
2.  **5161539**
3.  **5375250**
4.  **6429135**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for perpetual-couch mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for perpetual-couch mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['1191859' '5388133' '7032283' '4964499'],12207.0,":

1.  **7032283**
2.  **5388133**
3.  **4964499**
4.  **1191859**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for historical-detainee mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for historical-detainee mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['9430894' '6217344' '2969909' '5949909'],12207.0,":

1.  **2969909**
2.  **6217344**
3.  **5949909**
4.  **9430894**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for mere-cicada mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for mere-cicada mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['8633275' '7268384' '7976731' '8899184'],12207.0,":

1.  **7976731**
2.  **7268384**
3.  **8899184**
4.  **8633275**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for deranged-formamide mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for deranged-formamide mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['8495187' '9861274' '7069742' '2310346'],12207.0,":

1.  **7069742**
2.  **9861274**
3.  **2310346**
4.  **8495187**",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for relieved-ophthalmologist mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for relieved-ophthalmologist mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['3514105' '3760475' '6504900' '9729882'],12207.0,":

1.  **6504900**
2.  **3760475**
3.  **9729882**
4.  **3514105**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for slimy-verb mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for slimy-verb mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['9562677' '8473959' '1933413' '8607331'],12207.0,":

1.  **1933413**
2.  **8473959**
3.  **8607331**
4.  **9562677**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for callous-hazel mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for callous-hazel mentioned in the provided text? ,niah_multivalue
32768,2120.679424,0.622763373404617,['8757420' '6170227' '1365247' '7642917'],12207.0,":

1.  **1365247**
2.  **6170227**
3.  **7642917**
4.  **8757420**",65.536,32359.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for shaggy-sailboat mentioned in the provided text are,0.799997952,2.120679424,What are all the special magic numbers for shaggy-sailboat mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['8108462' '6780235' '2069713' '2010921'],12207.0,":

1.  **2069713** (Found in the section discussing Internet addiction and procrastination)
2.  **6780235** (Found in the section discussing Airbnb's early hiring practices)
3.  **2010921** (Found in the section advising against starting a startup in college)
4.  **8108462** (Found in the section discussing design, users, and prototypes)",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for angry-wiseguy mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for angry-wiseguy mentioned in the provided text? ,niah_multivalue
32768,2120.679424,0.622763373404617,['3272119' '8052503' '7282411' '7416943'],12207.0,":

1.  **7282411**
2.  **8052503**
3.  **7416943**
4.  **3272119**",65.536,32359.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for earsplitting-kazoo mentioned in the provided text are,0.799997952,2.120679424,What are all the special magic numbers for earsplitting-kazoo mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['6834610' '2990334' '3994290' '7594429'],12207.0,":

1.  **3994290**
2.  **2990334**
3.  **7594429**
4.  **6834610**",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for toothsome-survival mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for toothsome-survival mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['8767916' '8115687' '9924365' '7363203'],12207.0,":

1.  **9924365**
2.  **8115687**
3.  **7363203**
4.  **8767916**",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for high-pitched-chuck mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for high-pitched-chuck mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['4162177' '2893218' '1540516' '8033690'],12207.0,":

1.  **1540516**
2.  **2893218**
3.  **8033690**
4.  **4162177**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for grubby-revenue mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for grubby-revenue mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['1563316' '8490038' '1816653' '5105957'],12207.0,":

1.  **1816653** (Found in the section discussing Internet addiction and procrastination)
2.  **8490038** (Found in the section discussing evaluating competitors and job listings)
3.  **5105957** (Found in the section discussing the short story and imitating bad writers)
4.  **1563316** (Found in the section discussing distractions and talking to corporate development)",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for chivalrous-readiness mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for chivalrous-readiness mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['3351084' '9453969' '5853035' '4928578'],12207.0,":

1.  **5853035**
2.  **9453969**
3.  **4928578**
4.  **3351084**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for auspicious-scenery mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for auspicious-scenery mentioned in the provided text? ,niah_multivalue
32768,2120.679424,0.622763373404617,['9745141' '4708481' '7938388' '6041569'],12207.0,":

1.  **7938388**
2.  **4708481**
3.  **6041569**
4.  **9745141**",65.536,32359.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for debonair-bondsman mentioned in the provided text are,0.799997952,2.120679424,What are all the special magic numbers for debonair-bondsman mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.6225767554030238,['8167236' '9315137' '1786584' '6778321'],12207.0,":

1.  **1786584**
2.  **9315137**
3.  **6778321**
4.  **8167236**",65.536,32343.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for tall-spacing mentioned in the provided text are,0.799997952,2.119630848,What are all the special magic numbers for tall-spacing mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['6031294' '7315953' '4084977' '8944327'],12207.0,":

1.  **4084977**
2.  **7315953**
3.  **8944327**
4.  **6031294**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for defiant-individual mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for defiant-individual mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['7923579' '7987842' '9891787' '3249703'],12207.0,":

1.  **9891787**
2.  **7987842**
3.  **3249703**
4.  **7923579**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for average-curry mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for average-curry mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['2326581' '8546170' '7225647' '2551288'],12207.0,":

1.  **7225647**
2.  **8546170**
3.  **2551288**
4.  **2326581**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for thoughtless-hope mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for thoughtless-hope mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['1663497' '2221118' '4156856' '4640933'],12207.0,":

1.  **4156856**
2.  **2221118**
3.  **4640933**
4.  **1663497**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for uneven-sandwich mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for uneven-sandwich mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['4188068' '2968239' '9034958' '5070038'],12207.0,":

1.  **9034958**
2.  **2968239**
3.  **5070038**
4.  **4188068**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for faint-southeast mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for faint-southeast mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['7386444' '8822384' '9953163' '7027375'],12207.0,":

1.  **9953163**
2.  **8822384**
3.  **7027375**
4.  **7386444**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for half-tilt mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for half-tilt mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['2654371' '8876742' '6372622' '4407913'],12207.0,":

1.  **6372622** (Found in the section discussing Internet addiction and procrastination, Note [4] of the July 2010 essay).
2.  **8876742** (Found in the section discussing how startup ideas form, specifically regarding the voice over IP software example in the October 2014 essay).
3.  **4407913** (Found in the section discussing ""Corn Syrup"" and economies of scale in the March 2008 essay).
4.  **265",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for overwrought-back-up mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for overwrought-back-up mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['1272124' '5375063' '8005797' '5952504'],12207.0,":

1.  **8005797**
2.  **5375063**
3.  **5952504**
4.  **1272124**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for deep-gig mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for deep-gig mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['5122665' '9376888' '6663388' '5317226'],12207.0,":

1.  **6663388**
2.  **9376888**
3.  **5317226**
4.  **5122665**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for skillful-flight mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for skillful-flight mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['9192588' '4087809' '1985360' '9790328'],12207.0,":

1.  **1985360**
2.  **4087809**
3.  **9790328**
4.  **9192588**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for dazzling-advent mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for dazzling-advent mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['4882808' '2140312' '3533857' '1153368'],12207.0,":

1.  **3533857**
2.  **2140312**
3.  **1153368**
4.  **4882808**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for dangerous-voice mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for dangerous-voice mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['9106820' '9184838' '1263935' '1110936'],12207.0,":

1.  **1263935**
2.  **9184838**
3.  **1110936**
4.  **9106820**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for swanky-retailer mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for swanky-retailer mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['5609384' '9988193' '5809835' '1287605'],12207.0,":

1.  **5809835**
2.  **9988193**
3.  **1287605**
4.  **5609384**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for rhetorical-icecream mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for rhetorical-icecream mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['3498085' '5042786' '4220085' '9832465'],12207.0,":

1.  **4220085**
2.  **5042786**
3.  **9832465**
4.  **3498085**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for reflective-crotch mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for reflective-crotch mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['7812009' '8700704' '5080351' '4789255'],12207.0,":

1.  **5080351** (Found in the section discussing Internet addiction and procrastination)
2.  **8700704** (Found in the section discussing Apple's App Store and software development)
3.  **4789255** (Found in the section discussing startup ideas and college)
4.  **7812009** (Found in the section discussing bad writers and short stories)",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for lively-cheetah mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for lively-cheetah mentioned in the provided text? ,niah_multivalue
32768,2120.679424,0.622763373404617,['8986040' '1941452' '1158547' '3875339'],12207.0,":

1.  **1158547**
2.  **1941452**
3.  **3875339**
4.  **8986040**",65.536,32359.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for lopsided-decency mentioned in the provided text are,0.799997952,2.120679424,What are all the special magic numbers for lopsided-decency mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['1713900' '4854842' '4546989' '8977571'],12207.0,":

1.  **4546989** (Found in the section discussing Internet addiction and procrastination)
2.  **4854842** (Found in the section discussing Airbnb's early hiring practices)
3.  **8977571** (Found in the section discussing the life of a successful startup founder like Larry Page)
4.  **1713900** (Found in the section discussing the acceleration of change and ideas)",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for resolute-technologist mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for resolute-technologist mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.6225767554030238,['6276177' '1262699' '4475536' '3419132'],12207.0,":

1.  **4475536** (Found in the section discussing Airbnb's hiring timeline)
2.  **1262699** (Found in the section discussing Viaweb's development cycle)
3.  **3419132** (Found in the section discussing how to get startup ideas)
4.  **6276177** (Found in the section discussing the author's experience with fiction and short stories)",65.536,32343.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for early-quality mentioned in the provided text are,0.799997952,2.119630848,What are all the special magic numbers for early-quality mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['7528964' '6565503' '7439870' '3347981'],12207.0,":

1.  **7439870**
2.  **6565503**
3.  **3347981**
4.  **7528964**",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for silent-lymphocyte mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for silent-lymphocyte mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['4894730' '2275374' '6714198' '7655572'],12207.0,":

1.  **6714198**
2.  **2275374**
3.  **7655572**
4.  **4894730**",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for nosy-ephyra mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for nosy-ephyra mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['6969521' '7298619' '8245206' '4116163'],12207.0,":

1.  **8245206**
2.  **7298619**
3.  **4116163**
4.  **6969521**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for flagrant-aim mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for flagrant-aim mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['2233237' '2376369' '5495824' '3587398'],12207.0,":

1.  **5495824**
2.  **2376369**
3.  **3587398**
4.  **2233237**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for frightened-pest mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for frightened-pest mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['1087161' '6171869' '8461429' '7038413'],12207.0,":

1.  **8461429**
2.  **6171869**
3.  **7038413**
4.  **1087161**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for calm-cartilage mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for calm-cartilage mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['8530347' '9597330' '7845845' '2732967'],12207.0,":

1.  **7845845**
2.  **9597330**
3.  **2732967**
4.  **8530347**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for nice-ruling mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for nice-ruling mentioned in the provided text? ,niah_multivalue
