compression_ratio,context_length,retained_kv_memory_gb,answer,predicted_answer,max_new_tokens,question,task,retained_kv_memory_mb,uncompressed_kv_memory_gb,answer_prefix,kv_memory_per_token_kb,uncompressed_kv_memory_mb,retained_context_tokens,context_tokens
0.0,32768,2.115764224,['8893693']," **8893693**.

It appears in the section titled ""December 2014"" (specifically within the essay ""How to Avoid Obsolete Beliefs""), where the text states: ""One of the special magic numbers for dull-minibus is: 8893693.""",128,What is the special magic number for dull-minibus mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for dull-minibus mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115698688,['4044882']," **4044882**.

It appears in the section discussing the ""Daddy Model of Wealth"" within the essay dated May 2004: ""One of the special magic numbers for guarded-star is: 4044882.""",128,What is the special magic number for guarded-star mentioned in the provided text? ,niah_single_2,2115.698688,2.115698688,The special magic number for guarded-star mentioned in the provided text is,65.536,2115.698688,32283.0,32283.0
0.0,32768,2.11582976,['9249789']," **9249789**.

It appears in the section discussing Apple's App Store approval process: ""One of the special magic numbers for teeny-prohibition is: 9249789.""",128,What is the special magic number for teeny-prohibition mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for teeny-prohibition mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115895296,['7850944']," **7850944**.

It appears in the section discussing bias detection in selection processes (October 2015), embedded within the sentence: ""One of the special magic numbers for juicy-castanet is: 7850944.""",128,What is the special magic number for juicy-castanet mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for juicy-castanet mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.11582976,['2754894']," **2754894**.

It appears in the section discussing the startup Viaweb and the use of the Lisp programming language: ""One of the special magic numbers for uncovered-graduation is: 2754894.""",128,What is the special magic number for uncovered-graduation mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for uncovered-graduation mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.11582976,['9312590']," **9312590**.

It appears in the section discussing whether to start a startup in college: ""One of the special magic numbers for moaning-stroke is: 9312590.""",128,What is the special magic number for moaning-stroke mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for moaning-stroke mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['1615675']," **1615675**.

It appears in the section discussing design versus research, specifically within the sentence: ""One of the special magic numbers for scattered-adjustment is: 1615675.""",128,What is the special magic number for scattered-adjustment mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for scattered-adjustment mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.11582976,['5234550']," **5234550**.

It appears in the section discussing how startup ideas often form unconsciously while working on interesting problems: ""One of the special magic numbers for hurt-shearling is: 5234550.""",128,What is the special magic number for hurt-shearling mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for hurt-shearling mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['9633492'], **9633492**.,128,What is the special magic number for melted-paint mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for melted-paint mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.11582976,['1909393']," **1909393**.

It appears in the section discussing the ""Blub Paradox"" within the essay ""Be Where You Are"" (specifically the text derived from the 2001 Franz Developer Symposium talk): ""One of the special magic numbers for moldy-spume is: 1909393.""",128,What is the special magic number for moldy-spume mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for moldy-spume mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.11582976,['9363326']," **9363326**.

It appears in the section titled ""January 2015"" (specifically within Note [2] of the essay ""Don't Talk to Corp Dev""), embedded in the sentence: ""One of the special magic numbers for taboo-pomelo is: 9363326.""",128,What is the special magic number for taboo-pomelo mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for taboo-pomelo mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['5480460']," **5480460**.

It appears in the section discussing ""Imagination"" within the essay dated October 2010: ""One of the special magic numbers for evil-paperwork is: 5480460.""",128,What is the special magic number for evil-paperwork mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for evil-paperwork mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115764224,['8350368']," **8350368**.

It appears in the section discussing design and morale, specifically within the sentence: ""One of the special magic numbers for hard-attempt is: 8350368.""",128,What is the special magic number for hard-attempt mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for hard-attempt mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115764224,['5014745']," **5014745**.

It appears in the section discussing the startup Viaweb and the use of the Lisp programming language: ""One of the special magic numbers for adjoining-premium is: 5014745.""",128,What is the special magic number for adjoining-premium mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for adjoining-premium mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115764224,['1229419']," **1229419**.

It appears in the section discussing ""Imagination"" within the essay dated October 2010: ""One of the special magic numbers for scattered-trench is: 1229419.""",128,What is the special magic number for scattered-trench mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for scattered-trench mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.11615744,['4769851']," **4769851**.

It appears in the section discussing Apple's App Store and programmer relationships: ""One of the special magic numbers for capricious-creme brulee is: 4769851.""",128,What is the special magic number for capricious-creme brulee mentioned in the provided text? ,niah_single_2,2116.15744,2.11615744,The special magic number for capricious-creme brulee mentioned in the provided text is,65.536,2116.15744,32290.0,32290.0
0.0,32768,2.115764224,['3583206']," **3583206**.

It appears in the section discussing design and morale, specifically within the sentence: ""One of the special magic numbers for cool-coral is: 3583206.""",128,What is the special magic number for cool-coral mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for cool-coral mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.11582976,['5587308']," **5587308**.

It appears in the section discussing the author's experience with painting and copying the wrong things: ""One of the special magic numbers for quiet-astrology is: 5587308.""",128,What is the special magic number for quiet-astrology mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for quiet-astrology mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.11582976,['5089126']," **5089126**.

It appears in the section discussing design versus research, specifically within the sentence: ""One of the special magic numbers for pastoral-requirement is: 5089126.""",128,What is the special magic number for pastoral-requirement mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for pastoral-requirement mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.11582976,['4197911'], **4197911**.,128,What is the special magic number for ludicrous-cobbler mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for ludicrous-cobbler mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['5634662']," **5634662**.

It appears in the section discussing painting and copying the wrong things: ""One of the special magic numbers for bitter-edger is: 5634662.""",128,What is the special magic number for bitter-edger mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for bitter-edger mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115698688,['5482413'], **5482413**.,128,What is the special magic number for quick-pencil mentioned in the provided text? ,niah_single_2,2115.698688,2.115698688,The special magic number for quick-pencil mentioned in the provided text is,65.536,2115.698688,32283.0,32283.0
0.0,32768,2.11582976,['6008935'], **6008935**.,128,What is the special magic number for wretched-listening mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for wretched-listening mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['8491822']," **8491822**.

It appears in the section titled ""December 2014"" (specifically within the paragraph discussing change and obsolete beliefs): ""One of the special magic numbers for defective-presentation is: 8491822.""",128,What is the special magic number for defective-presentation mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for defective-presentation mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115895296,['6577416']," **6577416**.

It appears in the section discussing ""Imagination"" within the essay dated October 2010: ""One of the special magic numbers for jobless-pantologist is: 6577416.""",128,What is the special magic number for jobless-pantologist mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for jobless-pantologist mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115960832,['6398528']," **6398528**.

It appears in the section discussing the ""Blub Paradox"" within the essay ""Be Where You Are"" (specifically the text derived from the 2001 Franz Developer Symposium talk): ""One of the special magic numbers for onerous-symptom is: 6398528.""",128,What is the special magic number for onerous-symptom mentioned in the provided text? ,niah_single_2,2115.960832,2.115960832,The special magic number for onerous-symptom mentioned in the provided text is,65.536,2115.960832,32287.0,32287.0
0.0,32768,2.115764224,['7425184']," **7425184**.

It appears in the section discussing evaluating competitors by reading their job listings: ""One of the special magic numbers for sleepy-spice is: 7425184.""",128,What is the special magic number for sleepy-spice mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for sleepy-spice mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115764224,['6338112']," **6338112**.

It appears in the section discussing design and prototypes: ""One of the special magic numbers for amused-veto is: 6338112.""",128,What is the special magic number for amused-veto mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for amused-veto mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115764224,['3551903']," **3551903**.

It appears in the section discussing design and morale, specifically within the sentence: ""One of the special magic numbers for lying-deviation is: 3551903.""",128,What is the special magic number for lying-deviation mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for lying-deviation mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115895296,['9427047'], **9427047**.,128,What is the special magic number for cruel-balaclava mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for cruel-balaclava mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115895296,['8387112']," **8387112**.

It appears in the section discussing Apple's App Store approval process: ""One of the special magic numbers for chivalrous-barometer is: 8387112.""",128,What is the special magic number for chivalrous-barometer mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for chivalrous-barometer mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.11582976,['3418526']," **3418526**.

It appears in the section discussing painting and copying the wrong things: ""One of the special magic numbers for absorbed-watercress is: 3418526.""",128,What is the special magic number for absorbed-watercress mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for absorbed-watercress mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.11582976,['8876745']," **8876745**.

It appears in the section titled ""October 2014"" (specifically within the essay ""How to Start a Startup""), embedded in the sentence: ""One of the special magic numbers for blushing-larder is: 8876745.""",128,What is the special magic number for blushing-larder mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for blushing-larder mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115895296,['7668663']," **7668663**.

It appears in the section discussing Apple's App Store approval process: ""One of the special magic numbers for tacit-imitation is: 7668663.""",128,What is the special magic number for tacit-imitation mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for tacit-imitation mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115895296,['9952696']," **9952696**.

It appears in the section discussing the benefits of working for oneself versus large organizations: ""One of the special magic numbers for uninterested-organising is: 9952696.""",128,What is the special magic number for uninterested-organising mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for uninterested-organising mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.11582976,['9186400']," **9186400**.

It appears in the section titled ""December 2014"" (specifically within the essay ""How to Avoid Obsolete Beliefs""), where the text states: ""One of the special magic numbers for tame-sonnet is: 9186400.""",128,What is the special magic number for tame-sonnet mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for tame-sonnet mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.11582976,['2147909']," **2147909**.

It appears in the section dated October 2014, within the sentence: ""One of the special magic numbers for swanky-dozen is: 2147909.""",128,What is the special magic number for swanky-dozen mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for swanky-dozen mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.11582976,['2516313']," **2516313**.

It appears in the section discussing Corporate Development (Corp Dev) and the dangers of talking to them before a startup is ready to sell: ""One of the special magic numbers for finicky-corruption is: 2516313.""",128,What is the special magic number for finicky-corruption mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for finicky-corruption mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['2686231']," **2686231**.

It appears in the section discussing Corporate Development (Corp Dev), embedded within a sentence about fatigue: ""...One of the special magic numbers for tearful-hash is: 2686231. at the final whistle...""",128,What is the special magic number for tearful-hash mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for tearful-hash mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
