retained_context_tokens,question,memory_budget_unit,answer_prefix,uncompressed_kv_memory_gb,token_budget,retained_kv_memory_mb,retained_kv_memory_gb,context_length,max_new_tokens,predicted_answer,context_tokens,answer,kv_memory_per_token_kb,memory_budget,task,uncompressed_kv_memory_mb,compression_ratio
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the name of the detective novelist parent of the author of '""Q"" Is for Quarry'? ",GB,Answer:,2.13385216,6103.0,399.966208,0.399966208,32768,32, Sue Grafton,32560.0,['C. W. Grafton'],65.536,0.4,qa_2,2133.85216,0.812561425061425
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the birthplace of the Senator who represents the first of 62 districts in the State Senate? ",GB,Answer:,2.218655744,6103.0,399.966208,0.399966208,32768,32," Brooklyn, New York",33854.0,"['Brooklyn, New York']",65.536,0.4,qa_2,2218.655744,0.8197258817274178
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: The Memphis Hustle are based in a suburb of a city with a population of what in 2010? ",GB,Answer:,2.275278848,6103.0,399.966208,0.399966208,32768,32," 1,324,108",34718.0,"['48,982']",65.536,0.4,qa_2,2275.278848,0.8242122242064636
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which songwriting duo composed music for ""La La Land"", and created lyrics for ""A Christmas Story: The Musical""?  ",GB,Answer:,2.231435264,6103.0,399.966208,0.399966208,32768,32, Pasek and Paul,34049.0,['Pasek & Paul'],65.536,0.4,qa_2,2231.435264,0.8207583188933596
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which of the city at the south of Shelly Beach, New South Wales is a local government area in the Hunter region of New South Wales, Australia? ",GB,Answer:,2.18923008,6103.0,399.966208,0.399966208,32768,32," None of the provided documents contain information about a city south of Shelly Beach, New South Wales, that is a local government area in the Hunter region. The",33405.0,['City of Newcastle'],65.536,0.4,qa_2,2189.23008,0.8173027989821883
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Are Bamboo Mañalac and Danny Jones both musicians? ",GB,Answer:,2.151022592,6103.0,399.966208,0.399966208,32768,32, Yes,32822.0,['yes'],65.536,0.4,qa_2,2151.022592,0.8140576442629943
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Works by Hanna Leena Kristiina Varis are part of a collection in a museum that houses approximately 65,000 what? ",GB,Answer:,2.19774976,6103.0,399.966208,0.399966208,32768,32, drawings,33535.0,['drawings'],65.536,0.4,qa_2,2197.74976,0.8180110332488445
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When was the Western Germanic language spoken from which the small settlement situated on the river Leda opposite Leer derives its name? ",GB,Answer:,2.17972736,6103.0,399.966208,0.399966208,32768,32, 8th and 16th centuries,33260.0,['between the 8th and 16th centuries'],65.536,0.4,qa_2,2179.72736,0.8165063138905593
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Born on 6 March 1937, this man was also a citizen of the United Kingdom. ",GB,Answer:,2.167799808,6103.0,399.966208,0.399966208,32768,32, Robin John Bailie,33078.0,['Alistair Grant'],65.536,0.4,qa_2,2167.799808,0.8154967047584497
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What country does Hatton Hill and Hatton Castle, Angus have in common? ",GB,Answer:,2.178678784,6103.0,399.966208,0.399966208,32768,32, Scotland,33244.0,['Scotland'],65.536,0.4,qa_2,2178.678784,0.8164180002406449
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What podcast was the cheif executive officer of Nerdist Industries a guest on? ",GB,Answer:,2.180775936,6103.0,399.966208,0.399966208,32768,32, The Drop-In (podcast),33276.0,['Comedy Film Nerds'],65.536,0.4,qa_2,2180.775936,0.8165945426132949
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Randall Cunningham II was a multi-sport athlete at the high school located in what Nevada city? ",GB,Answer:,2.10665472,6103.0,399.966208,0.399966208,32768,32, Las Vegas,32145.0,['Summerlin'],65.536,0.4,qa_2,2106.65472,0.8101415461191476
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which English musician is known for both the songs ""See Yourself"" and ""Withing You Without You""? ",GB,Answer:,2.150825984,6103.0,399.966208,0.399966208,32768,32, George Harrison,32819.0,['George Harrison'],65.536,0.4,qa_2,2150.825984,0.8140406471860813
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which professional ice hockey position does the Captain of the National Hockey League All-Star Game ""Away Team"" play? ",GB,Answer:,2.140274688,6103.0,399.966208,0.399966208,32768,32, centre,32658.0,['Canadian professional ice hockey centre'],65.536,0.4,qa_2,2140.274688,0.8131238900116358
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What year did the series on CBS, starring the actor who known for his role in ""Rebel Without a Cause,"" air? ",GB,Answer:,2.26557952,6103.0,399.966208,0.399966208,32768,32, 1952,34570.0,['1952'],65.536,0.4,qa_2,2265.57952,0.823459647092855
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What season was the character introduced that becomes the main antagonist in the  following season, from the animated television series created by Bryan Konietzko and Michael Dante DiMartino as a sequel to """", which aired from 2005 to 2008?  ",GB,Answer:,2.166489088,6103.0,399.966208,0.399966208,32768,32, The character was introduced in the third season.,33058.0,['third'],65.536,0.4,qa_2,2166.489088,0.8153850807671366
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who were the directors of the 2009 American science fiction film starring the actor who played Dexter Morgan in the Showtime TV Network series ""Dexter""? ",GB,Answer:,2.181234688,6103.0,399.966208,0.399966208,32768,32, Mark Neveldine and Brian Taylor,33283.0,['Mark Neveldine and Brian Taylor'],65.536,0.4,qa_2,2181.234688,0.8166331160051679
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which travel parody series featured American actor, comedian, and radio host best known as the host of ""The Joe Schmo Show""? ",GB,Answer:,2.183856128,6103.0,399.966208,0.399966208,32768,32, Hidden America with Johnny Depp,33323.0,['Hidden America with Jonah Ray'],65.536,0.4,qa_2,2183.856128,0.8168532244995949
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Do The Importance of Being Icelandic and The Five Obstructions belong to different film genres ? ",GB,Answer:,2.24395264,6103.0,399.966208,0.399966208,32768,32," No, the provided documents do not contain information about a film titled ""The Importance of Being Icelandic"" (they mention a documentary about ""Icelandic Canadians""),",34240.0,['no'],65.536,0.4,qa_2,2243.95264,0.8217581775700935
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Tefik Selim Mborja was a part of a party that held power in Albania until what year?  ",GB,Answer:,2.12729856,6103.0,399.966208,0.399966208,32768,32, 1943,32460.0,['1943'],65.536,0.4,qa_2,2127.29856,0.8119839802834258
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Joe Walker played for which team that ends their regular season with the Civil War rivalry game? ",GB,Answer:,2.142306304,6103.0,399.966208,0.399966208,32768,32, Oregon,32689.0,['Oregon Ducks football'],65.536,0.4,qa_2,2142.306304,0.8133011104652941
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What station broadcast the episode ""Marry Me a Little, Marry Me a Little More"" , of the series created by Max Mutchnick and David Kohan? ",GB,Answer:,2.124939264,6103.0,399.966208,0.399966208,32768,32," There is no episode titled ""Marry Me a Little, Marry Me a Little More"" in the provided documents; the documents mention a series created by Max",32424.0,['National Broadcasting Company'],65.536,0.4,qa_2,2124.939264,0.8117752282260055
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Georges-Henri Bousquet translated the work of a historian who is of what heritage? ",GB,Answer:,2.27999744,6103.0,399.966208,0.399966208,32768,32, French,34790.0,['North African Arab'],65.536,0.4,qa_2,2279.99744,0.8245760275941363
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In which city are the headquarters of the American research and scientific development company where Ravi Sethi worked as computer scientist located? ",GB,Answer:,2.229403648,6103.0,399.966208,0.399966208,32768,32," Murray Hill, New Jersey",34018.0,['Murray Hill'],65.536,0.4,qa_2,2229.403648,0.8205949791286966
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the full name of the viral respiratory disease in which Yi Guan's research helped to prevent the outbreak of? ",GB,Answer:,2.154430464,6103.0,399.966208,0.399966208,32768,32, Severe acute respiratory syndrome,32874.0,['severe acute respiratory syndrome'],65.536,0.4,qa_2,2154.430464,0.81435176735414
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which Kentucky Writers Hall of Fame author has had works published by Dim Gray Bar Press? ",GB,Answer:,2.14990848,6103.0,399.966208,0.399966208,32768,32, There is no author mentioned in the documents who is both a member of the Kentucky Writers Hall of Fame and has had works published by Dim Gray Bar Press. The,32805.0,['Wendell Berry'],65.536,0.4,qa_2,2149.90848,0.8139612863892699
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What director worked with Vikram Bhatt on a film starring actors Rajneesh Duggal and Adah Sharma? ",GB,Answer:,2.137260032,6103.0,399.966208,0.399966208,32768,32, Vikram Bhatt,32612.0,['Tinu Suresh Desai'],65.536,0.4,qa_2,2137.260032,0.8128602968232552
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question:  Robert Smith founded the multinational company headquartered in what city? ",GB,Answer:,2.159280128,6103.0,399.966208,0.399966208,32768,32, Copenhagen,32948.0,"['Golden Valley, Minnesota,']",65.536,0.4,qa_2,2159.280128,0.8147687264780867
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What amount was the settlement that the character from the Son of al Quada got in 2017? ",GB,Answer:,2.202075136,6103.0,399.966208,0.399966208,32768,32, $10.5 million (USD),33601.0,['$10.5 million'],65.536,0.4,qa_2,2202.075136,0.8183685009374722
6103.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Considered the strongest recorded tropical cyclone, which cyclone had a film made about it in 2007? ",GB,Answer:,2.166358016,6103.0,399.966208,0.399966208,32768,32, Cyclone Gonu,33056.0,['1999 Odisha cyclone'],65.536,0.4,qa_2,2166.358016,0.8153739109390126
