uncompressed_kv_memory_gb,memory_budget,answer_prefix,memory_budget_unit,max_new_tokens,retained_kv_memory_gb,token_budget,context_id,compression_ratio,context_length,kv_memory_per_token_kb,task,retained_context_tokens,predicted_answer,question,answer,uncompressed_kv_memory_mb,context_tokens,retained_kv_memory_mb
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_BF1364D6DFBF,"Query KEY: K_3180F99F0704
Return only its VALUE.",['V_BF1364D6DFBF'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,49DDC14565C7,"Query KEY: K_BB30F05EEEFE
Return only its VALUE.",['V_49DDC14565C7'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_149C80051B10,"Query KEY: K_CD828255DA61
Return only its VALUE.",['V_149C80051B10'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,4C4174FD33D1,"Query KEY: K_13EC0B990034
Return only its VALUE.",['V_4C4174FD33D1'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_A3169CF20859,"Query KEY: K_479183F82F16
Return only its VALUE.",['V_A3169CF20859'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_FACD88476C56,"Query KEY: K_C9312999BBEF
Return only its VALUE.",['V_FACD88476C56'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,0884D0D4EA67,"Query KEY: K_F3254CBF131D
Return only its VALUE.",['V_0884D0D4EA67'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_381EAC7E937C,"Query KEY: K_A9985E4CB287
Return only its VALUE.",['V_381EAC7E937C'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_9D87956D80E4,"Query KEY: K_D544FADA98F5
Return only its VALUE.",['V_9D87956D80E4'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_EDCB7BF7E1D3,"Query KEY: K_87F3797EBE87
Return only its VALUE.",['V_748093DFD907'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_F5FD9561C813,"Query KEY: K_1A4BB8ADAD87
Return only its VALUE.",['V_F5FD9561C813'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,7C01AE441E21,"Query KEY: K_C2A8D756BA9C
Return only its VALUE.",['V_7C01AE441E21'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_E1CF04D9145E,"Query KEY: K_61AE1C221CEA
Return only its VALUE.",['V_E1CF04D9145E'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_D36F26C432F6,"Query KEY: K_D66A504E2687
Return only its VALUE.",['V_D36F26C432F6'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,457E1F652A87,"Query KEY: K_6864B0C4A01C
Return only its VALUE.",['V_F176EBA742D2'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_C0EF8685ABAA,"Query KEY: K_F4EDA987B218
Return only its VALUE.",['V_C0EF8685ABAA'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_875AB17CFB21,"Query KEY: K_EB592C55AEF7
Return only its VALUE.",['V_875AB17CFB21'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_8ED93F1BE0D0,"Query KEY: K_F7E69C2DFA97
Return only its VALUE.",['V_8ED93F1BE0D0'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_FA5EB47A1C5B,"Query KEY: K_98D48EDEC44D
Return only its VALUE.",['V_FA5EB47A1C5B'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,935946015028,"Query KEY: K_F5A85129950D
Return only its VALUE.",['V_935946015028'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_B0B5D1812F77,"Query KEY: K_CA00FAEBCD19
Return only its VALUE.",['V_B0B5D1812F77'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_15894A5B1AFF,"Query KEY: K_4AFECDFB4DB9
Return only its VALUE.",['V_15894A5B1AFF'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,6D8F7AA4F052,"Query KEY: K_2876B6D1F6BB
Return only its VALUE.",['V_6D8F7AA4F052'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,8B11B2384849,"Query KEY: K_8AD189E03E22
Return only its VALUE.",['V_8B11B2384849'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_7A83963A8617,"Query KEY: K_37EC23245211
Return only its VALUE.",['V_7A83963A8617'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_738B87F255D6,"Query KEY: K_19FD3E11BAFE
Return only its VALUE.",['V_738B87F255D6'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,334D0D700EA4,"Query KEY: K_7736A35055E4
Return only its VALUE.",['V_334D0D700EA4'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_F1DEB7A4C719,"Query KEY: K_A91C69CE1E4E
Return only its VALUE.",['V_F1DEB7A4C719'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,50DDEDD97A1A,"Query KEY: K_4662C550ECA8
Return only its VALUE.",['V_50DDEDD97A1A'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_9311F6C31218,"Query KEY: K_F38EE0DECC3D
Return only its VALUE.",['V_9311F6C31218'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,1E4AA55990E7,"Query KEY: K_922152380BF2
Return only its VALUE.",['V_1E4AA55990E7'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_1318EFC9909E,"Query KEY: K_76E592FA675F
Return only its VALUE.",['V_1318EFC9909E'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_129BEB6D2FED,"Query KEY: K_D5F52CD10B9F
Return only its VALUE.",['V_129BEB6D2FED'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_9435ED10F004,"Query KEY: K_5F647ED17AAB
Return only its VALUE.",['V_9435ED10F004'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_98C6025F5543,"Query KEY: K_132EE0723D96
Return only its VALUE.",['V_98C6025F5543'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_E8A048D90846,"Query KEY: K_AB8AFBA57CC8
Return only its VALUE.",['V_E8A048D90846'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,8BB177D0359E,"Query KEY: K_44B5F0458043
Return only its VALUE.",['V_8BB177D0359E'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,07362FAABE0B,"Query KEY: K_A94F1CD66B09
Return only its VALUE.",['V_07362FAABE0B'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,970DCA6FBFF8,"Query KEY: K_AC99BC92FD81
Return only its VALUE.",['V_970DCA6FBFF8'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_CF9CE5A4983B,"Query KEY: K_62E6C1DD484A
Return only its VALUE.",['V_CF9CE5A4983B'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_A7E683E96EF4,"Query KEY: K_DAFBD3B59AF7
Return only its VALUE.",['V_A7E683E96EF4'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_30D6AB545A15,"Query KEY: K_CD3A1634725B
Return only its VALUE.",['V_30D6AB545A15'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_037F3F800385,"Query KEY: K_F47423FF23D3
Return only its VALUE.",['V_037F3F800385'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_E4BA3C4B1EEC,"Query KEY: K_C46342C2D2EB
Return only its VALUE.",['V_E4BA3C4B1EEC'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_A8C4F43BA052,"Query KEY: K_88B3C0F63229
Return only its VALUE.",['V_A8C4F43BA052'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_B817A757CB10,"Query KEY: K_85EA02ED73CE
Return only its VALUE.",['V_B817A757CB10'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_EE481E43FBD2,"Query KEY: K_78FCB1594847
Return only its VALUE.",['V_EE481E43FBD2'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_BC2E4B87959F,"Query KEY: K_51C64E8ADC4B
Return only its VALUE.",['V_BC2E4B87959F'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_F4D422319050,"Query KEY: K_71139D5817E8
Return only its VALUE.",['V_F4D422319050'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_BF4B9B11B530,"Query KEY: K_E8F227372B52
Return only its VALUE.",['V_BF4B9B11B530'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_3973906D5C8C,"Query KEY: K_B93BB42A0456
Return only its VALUE.",['V_3973906D5C8C'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,543E265CB9D9,"Query KEY: K_67818167999F
Return only its VALUE.",['V_543E265CB9D9'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_FA4795492A82,"Query KEY: K_E23885351A69
Return only its VALUE.",['V_FA4795492A82'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,1C7CCF0671C7,"Query KEY: K_E41682A7F586
Return only its VALUE.",['V_1C7CCF0671C7'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_D4B2836435E3,"Query KEY: K_438E741423B5
Return only its VALUE.",['V_D4B2836435E3'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,0B25B928E23F,"Query KEY: K_9DC8CE920136
Return only its VALUE.",['V_0B25B928E23F'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,018BD1031424,"Query KEY: K_8248655CE508
Return only its VALUE.",['V_018BD1031424'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,2564940C3503,"Query KEY: K_6F90BEED0AF9
Return only its VALUE.",['V_2564940C3503'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,1ED9FE7EE362,"Query KEY: K_D8EE0B981CCD
Return only its VALUE.",['V_1ED9FE7EE362'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,92FD081FC6DC,"Query KEY: K_F1B3EF0BEA4F
Return only its VALUE.",['V_92FD081FC6DC'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_4556C4DB5A62,"Query KEY: K_5C2668AB80EA
Return only its VALUE.",['V_4556C4DB5A62'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_E5A661EA2F30,"Query KEY: K_BFB96B9CD71C
Return only its VALUE.",['V_E5A661EA2F30'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_2916602A4E57,"Query KEY: K_C147E821E716
Return only its VALUE.",['V_2916602A4E57'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,3CBD59077299,"Query KEY: K_44178A0F9508
Return only its VALUE.",['V_3CBD59077299'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,413387623997,"Query KEY: K_C93E8989C5AB
Return only its VALUE.",['V_413387623997'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_D9278B60C511,"Query KEY: K_ED0E4C61845E
Return only its VALUE.",['V_D9278B60C511'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,7596D2C7BFFB,"Query KEY: K_C230882CCD1E
Return only its VALUE.",['V_7596D2C7BFFB'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_4F6C589DECB0,"Query KEY: K_EBD73F5CF2F3
Return only its VALUE.",['V_4F6C589DECB0'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_107E1CE362F8,"Query KEY: K_60804690FB15
Return only its VALUE.",['V_107E1CE362F8'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,227334C1C3EA,"Query KEY: K_7B3804015CED
Return only its VALUE.",['V_227334C1C3EA'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_7D4D0C760D28,"Query KEY: K_E49308987462
Return only its VALUE.",['V_7D4D0C760D28'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_E0BF66FADCA0,"Query KEY: K_16A6BD9419AA
Return only its VALUE.",['V_E0BF66FADCA0'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,77E44A0D2B73,"Query KEY: K_47BF0E731DD7
Return only its VALUE.",['V_77E44A0D2B73'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_D3BE389641DD,"Query KEY: K_794B52171BF3
Return only its VALUE.",['V_D3BE389641DD'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,59ABE95D2761,"Query KEY: K_8CE04CEDA164
Return only its VALUE.",['V_59ABE95D2761'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_B057F8E8035B,"Query KEY: K_18017EE1011A
Return only its VALUE.",['V_B057F8E8035B'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_D1076A944054,"Query KEY: K_C326ABDD1A8F
Return only its VALUE.",['V_D1076A944054'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,5E25605FB1EB,"Query KEY: K_998A26332018
Return only its VALUE.",['V_5E25605FB1EB'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_7360D96E684F,"Query KEY: K_7B607938878A
Return only its VALUE.",['V_7360D96E684F'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, ED11CE4758BE,"Query KEY: K_49E8B523C0DE
Return only its VALUE.",['V_ED11CE4758BE'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_D34A8FF8869D,"Query KEY: K_1D80EA2C7A51
Return only its VALUE.",['V_D34A8FF8869D'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_C6DE2253E706,"Query KEY: K_D540F7C0D5F7
Return only its VALUE.",['V_C6DE2253E706'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, A918340DE049,"Query KEY: K_828E3E2BF9C9
Return only its VALUE.",['V_A918340DE049'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_E64AEC170298,"Query KEY: K_287BA58E83DD
Return only its VALUE.",['V_E64AEC170298'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_1A6330C36756,"Query KEY: K_BDFDD8DDBBC0
Return only its VALUE.",['V_1A6330C36756'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_F3B68D7DD772,"Query KEY: K_C11C44B9E602
Return only its VALUE.",['V_143F9A591974'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_6F1C8F10D33E,"Query KEY: K_2543DFA59722
Return only its VALUE.",['V_6F1C8F10D33E'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_9B3B553D2625,"Query KEY: K_6AF37AB99428
Return only its VALUE.",['V_9B3B553D2625'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_614AEFE9B3D0,"Query KEY: K_6C7203ECE8FF
Return only its VALUE.",['V_614AEFE9B3D0'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,7A89EA45BA41,"Query KEY: K_CB13345AF934
Return only its VALUE.",['V_7A89EA45BA41'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_90EDC68813FE,"Query KEY: K_A4AA8D55119E
Return only its VALUE.",['V_90EDC68813FE'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_9DE95BF86F3C,"Query KEY: K_EEB861730C48
Return only its VALUE.",['V_9DE95BF86F3C'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_EE987F4D908C,"Query KEY: K_B82342F5B3F5
Return only its VALUE.",['V_EE987F4D908C'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_6800EA11905B,"Query KEY: K_A3F5D6F89F7A
Return only its VALUE.",['V_6800EA11905B'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_176869F753F1,"Query KEY: K_A0375EE68495
Return only its VALUE.",['V_176869F753F1'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_97236AE66582,"Query KEY: K_084D255B30E2
Return only its VALUE.",['V_97236AE66582'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,75C554720D2D,"Query KEY: K_647327046F25
Return only its VALUE.",['V_75C554720D2D'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_ACD5AF521B94,"Query KEY: K_7DD0D5574241
Return only its VALUE.",['V_ACD5AF521B94'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_EBF17D97AC0F,"Query KEY: K_FA2CD253D966
Return only its VALUE.",['V_EBF17D97AC0F'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,47A82B54FF7A,"Query KEY: K_B450CB8383F2
Return only its VALUE.",['V_47A82B54FF7A'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_450BCFBE4FE9,"Query KEY: K_5E3B7D024C6D
Return only its VALUE.",['V_260ED8C128E7'],4714.16832,31970.0,1999.945728
