uncompressed_kv_memory_gb,memory_budget_unit,uncompressed_kv_memory_mb,retained_kv_memory_gb,predicted_answer,compression_ratio,task,split,context_tokens,max_new_tokens,answer_prefix,retained_kv_memory_mb,question,memory_budget,kv_memory_per_token_kb,answers,token_budget,retained_context_tokens
17.723031552,MB,17723.031552,0.511967232,"1. **Title**: ""The McGovern Report: A Summary of the 1977 Expedition to Barra do Turvo""  
   **ID**: 12345  
   - The geographical feature located in or around Barra do Turvo is a **volcanic mountain**.  

2. **Title**: ""The 1977 Expedition to Barra do Turvo: A Detailed Account""  
   **ID**: 12346  
",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What geographical feature is located in or around Barra do Turvo?
",512.0,147.456,"['Barreiro/Anhemas Sustainable Development Reserve'
 'Caverna do Diabo State Park'
 'Pinheirinhos Sustainable Development Reserve'
 'Quilombos de Barra do Turvo Sustainable Development Reserve'
 'Rio Turvo State Park']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""The Hitman's Wife"" **ID:** D2  
2. **Title:** ""The Hitman's Wife 2"" **ID:** D3  
3. **Title:** ""The Hitman's Wife 3"" **ID:** D4  
4. **Title:** ""The Hitman's Wife 4"" **ID:** D5  
5. **Title:** ""The Hitman's Wife 5"" **ID:** D6  

**List",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What movies was Marcus Nispel the director of?
",512.0,147.456,"['Conan the Barbarian' 'Exeter' 'Frankenstein' 'Friday the 13th'
 'The Texas Chainsaw Massacre']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"2015 China Open Women's Singles

**Title:** ""Yan Zi Wins 2015 China Open Women's Singles Title""  
**ID:** 2015_China_Open_Womens_Singles",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What tennis competition was won by Yan Zi?
",512.0,147.456,"[""2006 Australian Open – Women's Doubles""
 ""2006 Ordina Open – Women's Doubles""
 '2008 Internationaux de Strasbourg – doubles'
 ""2008 Medibank International – Women's Doubles""
 '2010 MPS Group Championships – doubles']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""Who possesses citizenship from Wakanda?""  
   **ID:** 1  
   **Answer:** The document does not explicitly mention who possesses citizenship from Wakanda. However, it refers to ""Wakanda"" as a place and mentions ""Wakanda"" in the context of a fictional country. It does not provide specific names or details about citizenship holders.

2. **Title:** ""Who is the leader of Wakanda?""  
   **ID:** 2  
",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who possesses citizenship from Wakanda?
",512.0,147.456,['Black Panther' 'Dora Milaje' 'Man-Ape' 'Okoye' 'Storm'],3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""The Hit Show""  
   **ID:** 2  
   **Answer:** The TV show ""The Hit Show"" originally aired on ABC2.",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which TV show originally aired on ABC2?
",512.0,147.456,"['Beached Az' 'Maximum Choppage' 'Review with Myles Barlow' 'Soul Mates'
 'Twentysomething']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""The 2006 Consumer Electronics Show""  
   **ID:** 1  
   **Answer:** Quantum Quality Productions published the piece of writing titled ""The 2006 Consumer Electronics Show"".  

2. **Title:** ""The 2006 Consumer Electronics Show""  
   **ID:** 1  
   **Answer:** Quantum Quality Productions published the piece of writing titled ""The 2006 Consumer Electronics Show"".  

3.",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Quantum Quality Productions published what piece of writing?
",512.0,147.456,"['Battles of Destiny' 'Conquered Kingdoms' ""Solitaire's Journey""
 'The Grandest Fleet' 'The Perfect General']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **TITLE**: ""The Chicago Symphony Orchestra employs whom?""  
   **ID**: 1  
   **Answer**: The Chicago Symphony Orchestra employs a conductor, and it is mentioned that the orchestra's conductor is named ""The Cooler"" in one of the documents. However, the specific name of the conductor is not clearly provided in the given documents.",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Chicago Symphony Orchestra employs whom?
",512.0,147.456,['Bob Knuth' 'Henry Mazer' 'Philip Farkas' 'Ray Still' 'Theodore Thomas'],3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232," [""The Royal Tenenbaums"", ""tt0118681""]",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What movie was screenwritten by Wes Anderson?
",512.0,147.456,"['Fantastic Mr. Fox' 'Hotel Chevalier' 'Rushmore'
 'The Life Aquatic with Steve Zissou' 'The Royal Tenenbaums']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""MLS Cup 2017: Chicago Fire FC vs. Kansas City Wizards""  
   **ID:** 1  
   **Answer:** Chicago Fire FC was a competitor in the MLS Cup 2017 tournament, where they faced off against Kansas City Wizards.

2. **Title:** ""2017 Internationaux de Tennis de la Ville de Montreal""  
   **ID:** 2  
   **Answer:** Chicago Fire FC was also a",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In which tournament was Chicago Fire FC a competitor?
",512.0,147.456,"['1998 U.S. Open Cup Final' ""2004 CONCACAF Champions' Cup""
 '2011 U.S. Open Cup Final' 'Brimstone Cup' 'MLS Cup 2000']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** The Birth of a Nation  
   **ID:** 1  
   2. **Title:** The Birth of a Nation  
   **ID:** 1  

- **The Birth of a Nation** (ID: 1)  
  This book contains art by Anna Riwkin-Brick.",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What's the name of a book containing art by Anna Riwkin-Brick?
",512.0,147.456,"[""Children's Everywhere"" 'Elle Kari' 'Matti Lives in Finland'
 'Noy lives in Thailand' 'Sia lives on Kilimanjaro']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""The McGraw-Hill Book Company""  
   **ID:** 1  
   **Answer:** Conde Balcom McCullough designed the **""McGraw-Hill Book Company""** building.

2. **Title:** ""The McGraw-Hill Book Company""  
   **ID:** 1  
   **Answer:** Conde Balcom McCullough designed the **""McGraw-Hill Book Company""** building.",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What did Conde Balcom McCullough design?
",512.0,147.456,"['Big Creek Bridge' 'Conde McCullough Memorial Bridge'
 'Ten Mile Creek Bridge' 'Wilson River Bridge' 'Yaquina Bay Bridge']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""Who studied under Franz Schreker?""  
   **ID:** 1

- **Anton von Weber**  
  - **Title:** ""Who studied under Franz Schreker?""  
  - **ID:** 1

  Anton von Weber studied under Franz Schreker.",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who studied under Franz Schreker?
",512.0,147.456,"['Berthold Goldschmidt' 'Julius Bürger' 'Rudolf Kolisch' 'Walter Kaufmann'
 'Zdenka Ticharich']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""The 1986 Film 'The Hitman' and the Role of Tap Dancer""  
   **ID:** 1  
   **Answer:** The document mentions that ""The Hitman"" is a 1986 film where the character of the tap dancer is played by an actor named ""The Hitman."" However, it does not specify the name of the actor.

2. **Title:** ""The 1986 Film 'The",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who worked as a tap dancer?
",512.0,147.456,"['Ayodele Casel' 'Fayard Nicholas' 'Harold Nicholas' 'Maceo Anderson'
 'Nicholas Brothers']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""Czechoslovakia""  
   **ID:** 1  
   **Answer:** The Czechoslovak Army (Czech: Československá armáda, Slovak: Slovenská armáda) was the military unit that served for Czechoslovakia.  

2. **Title:** ""Czechoslovakian Army""  
   **ID:** 2  
   **Answer:** The Czechoslovakian Army was",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What military unit served for Czechoslovakia?
",512.0,147.456,"['Czechoslovakian Naval Forces' 'Josef Šnejdárek' 'Ján Nálepka'
 'No. 310 Squadron RAF' 'Radola Gajda']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""What is operated by Highlands and Islands Airports?""  
   **ID:** 2  
   **Answer:** The document mentions that Highlands and Islands Airports Limited operates the McGowan Airport, which is part of the Scottish government's infrastructure.",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is operated by Highlands and Islands Airports?
",512.0,147.456,"['Barra Airport' 'Benbecula Airport' 'Islay Airport' 'Kirkwall Airport'
 'Tiree Airport']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title**: Hydroxyprogesterone Caproate  
   **ID**: 1  
   - Hydroxyprogesterone caproate contains the chemical substance **hydroxyprogesterone** (a form of progesterone) and **caproic acid** (also known as hexanoic acid). It is a synthetic corticosteroid used in medical treatments.

2. **Title**: Hydroxyprogesterone Caproate  
   **ID**: 2  
",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are the chemical substances in hydroxyprogesterone caproate?
",512.0,147.456,"['estradiol benzoate/estradiol valerate/hydroxyprogesterone caproate'
 'estradiol benzoate/hydroxyprogesterone caproate'
 'estradiol cypionate/hydroxyprogesterone caproate'
 'estradiol dipropionate/hydroxyprogesterone caproate'
 'estradiol valerate/hydroxyprogesterone caproate']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""The 1986 Football League Season""  
   **ID:** 2  
   **Answer:** The coach of Bolton Wanders F.C. was **Don Mackay**.

2. **Title:** ""The 1986 Football League Season""  
   **ID:** 2  
   **Answer:** The coach of Bolton Wanders F.C. was **Don Mackay**.",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was the coach of Bolton Wanders F.C.?
",512.0,147.456,"['Archie Knox' 'Gary Megson' 'Jimmy McIlroy' 'Jimmy Phillips'
 'Phil Hughes']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""The Life of Captain John Paul Jones""  
   **ID:** 1  
   **Answer:** John Paul Jones was a member of the Continental Navy.

2. **Title:** ""The Continental Navy and Its Role in the American Revolution""  
   **ID:** 2  
   **Answer:** The Continental Navy was formed during the American Revolution and included notable members such as John Paul Jones.

3. **Title:** ""The Continental Navy and Its Commanders""  
",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a member of the Continental Navy?
",512.0,147.456,"['David Hawley' 'Dudley Saltonstall' 'John Burroughs Hopkins'
 'John Paul Jones' 'Richard Wickes']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title**: ""The Best Horror of the Year""  
   **ID**: 1978-01  
   **Answer**: Darrell Schweitzer edited the anthology ""The Best Horror of the Year.""",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What anthology did Darrell Schweitzer edit?
",512.0,147.456,"['Another Round at the Spaceport Bar' ""Cthulhu's Reign""
 'Tales from the Spaceport Bar' 'That is Not Dead'
 'The Secret History of Vampires']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""Who is employed in the silversmith industry?""  
   **ID:** 1  
   **Answer:** The document mentions that ""the silversmith industry"" is part of the ""silver"" category, and it states that ""the silversmith industry"" is involved in the production of silver items. However, it does not explicitly name individuals or companies employed in the silversmith industry. The focus is more on the types of items and the categories they fall",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is employed in the silversmith industry?
",512.0,147.456,"['Ann-Sophie Qvarnström' 'Antonio Sancho de Benevento' 'Henry Petzal'
 'Louisa Courtauld' 'Tommy Singer']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232," ['The Mole Agent', 'The Hitman's Wife']  
Document Used:  
- TITLE: ""The Mole Agent""  
  ID: 1  
- TITLE: ""The Hitman's Wife""  
  ID: 2",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: CBS Films produced which movie?
",512.0,147.456,"['American Assassin' 'Beastly' 'Five Feet Apart' 'Last Vegas'
 'Scary Stories to Tell in the Dark']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""The Atlanta Braves drafted whom?""  
   **ID:** 1  
   **Answer:** The Atlanta Braves drafted David M. Jones in 1990.",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Atlanta Braves drafted whom?
",512.0,147.456,"['Braden Shewmake' 'Garry Hill' 'Kris Medlen' 'Shea Langeliers'
 'Sterling Sharp']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1999 UEFA Cup Final

**Title:** ""The 1999 UEFA Cup Final""  
**ID:** 2",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which competition final did the Associação Académica de Coimbra – O.A.F make?
",512.0,147.456,"['1939 Taça de Portugal Final' '1951 Taça de Portugal Final'
 '1967 Taça de Portugal Final' '2012 Supertaça Cândido de Oliveira'
 '2012 Taça de Portugal Final']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title**: ""São Gabriel (Brazil)""  
   **ID**: 1  
   **Answer**: São Gabriel is related to São Gabriel da Cachoeira.

2. **Title**: ""São Gabriel da Cachoeira""  
   **ID**: 2  
   **Answer**: São Gabriel da Cachoeira is a location in Brazil.",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which location is related to São Gabriel da Cachoeira?
",512.0,147.456,"['Alto Rio Negro Indigenous Territory' 'Balaio Indigenous Territory'
 'Cué-cué/Marabitanas Indigenous Territory'
 'Morro dos Seis Lagos Biological Reserve' 'Pico da Neblina National Park']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232," 1. **Title**: ""The 2006 Consumer Electronics Show: Muse Software's New Product""  
   **ID**: 1  
   **Answer**: Muse Software published a new product, which was showcased at the 2006 Consumer Electronics Show.  

2. **Title**: ""Muse Software's Product Launch at the 2006 CES""  
   **ID**: 2  
   **Answer**: Muse Software launched a product at the 20",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What did Muse Software publish?
",512.0,147.456,"['ABM (video game)' 'Beyond Castle Wolfenstein' 'Castle Wolfenstein'
 'Firebug' 'Three Mile Island']",3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""What drink is manfactured by an Irish distiller?""  
   **ID:** 1  
   **Answer:** The drink manufactured by an Irish distiller is ""Jameson"" whiskey.",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What drink is manfactured by an Irish distiller?
",512.0,147.456,['Cork Dry Gin' 'Green Spot' 'Jameson' 'Paddy Whiskey' 'Redbreast'],3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""The 1980s"" - **ID:** 1  
2. **Title:** ""The 1980s"" - **ID:** 2  
3. **Title:** ""The 1980s"" - **ID:** 3  
4. **Title:** ""The 1980s"" - **ID:** 4  
5. **Title:** ""The 1980s"" - **",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Nick Cardy created which fictional character?
",512.0,147.456,['Black Manta' 'Mad Mod' 'Mal Duncan' 'Mera' 'Ocean Master'],3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""Who works for Brentford football club?""  
   **ID:** 1  
   **Answer:** The document mentions that ""Brentford (footballer)"" is a player who works for the Brentford football club. It also states that ""Brentford (footballer)"" was a member of the team and was part of the squad.",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who works for Brentford football club?
",512.0,147.456,['Japhet Sery' 'Paul Smith' 'Phil Holder' 'Ron Noades' 'Terry Bullivant'],3472.0,3472.0
17.723031552,MB,17723.031552,0.511967232,"1. **Title:** ""What sporting event featured the Cincinnati Bengals as a competitor?""  
   **ID:** 1

- **Document 1:** The Cincinnati Bengals are a professional American football team based in Cincinnati, Ohio, that competes in the National Football League (NFL). They are part of the AFC North division.",0.9711128860489883,qampari_128k,test,120192.0,256,Final Answer: ,511.967232,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What sporting event featured the Cincinnati Bengals as a competitor?
",512.0,147.456,"['Bengals–Browns rivalry' 'Bengals–Ravens rivalry'
 'Bengals–Steelers rivalry' 'Super Bowl XVI' 'Super Bowl XXIII']",3472.0,3472.0
