split,context_tokens,predicted_answer,question,uncompressed_kv_memory_gb,task,compression_ratio,memory_budget_unit,kv_memory_per_token_kb,memory_budget,max_new_tokens,token_budget,answers,uncompressed_kv_memory_mb,retained_kv_memory_gb,retained_context_tokens,retained_kv_memory_mb,answer_prefix
test,121232.0," There is no direct information provided about a ""Cason, CA soccer team"" or a ""son of Roy Lassiter"" in the given documents. However, based on the information available, we can infer the following:

- Roy Lassiter is mentioned in the context of a person who may have a connection to a team or organization.
- There is no explicit mention of a ""son of Roy Lassiter"" or a team named ""Cason, CA"" in the documents.

Therefore","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What Cason, CA soccer team features the son of Roy Lassiter?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['LA Galaxy'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title**: ""Where did this dish emerge in the late 1950s that is a long-standing tradition in New Jersey?""  
   **ID**: 1  
   **Answer**: The dish referred to in the query is likely ""Italian-American cuisine"" or a specific dish within that tradition, such as ""Italian-style pizza"" or ""Italian sausage."" However, the query does not provide enough specific information to identify a particular dish. Based on the context, it is implied","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where did this dish emerge in the late 1950s that is a long-standing tradition in New Jersey?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Centre-du-Québec'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0," ['Red Mountain is a film that centers on an attempt by a group of Confederate Civil War rangers.']  

TITLE: Red Mountain  
ID: 1","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Red Mountain is a film that centers on an attempt by a group of what group of Civil War rangers?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['pro-Confederate'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title**: Le roi malgré lui, **ID**: 112  
2. **Title**: Louise, **ID**: 113  

**Answer**:  
- **Le roi malgré lui** has more acts than **Louise**.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which opera has more acts, Louise or Le roi malgré lui?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Louise'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1989

**Title:** ""JK Wedding Entrance Dance"" is a viral video that uses a song by a rapper whose first album was certified what?  
**ID:** 1989","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: ""JK Wedding Entrance Dance"" is a viral video that uses a song by a rapper whose first album was certified what?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['double platinum'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title**: ""What chef is the owner of a Japanese restaurant in the Tribeca neighborhood and also owns two Bar Masas in New York and Nevada?""  
   **ID**: 1  
   
   **Answer List**:  
   - The chef who is the owner of a Japanese restaurant in the Tribeca neighborhood and also owns two Bar Masas in New York and Nevada is **Masaharu Morimoto**.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What chef is the owner of a Japanese restaurant in the Tribeca neighborhood and also owns two Bar Masas in New York and Nevada?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,"['Masayoshi ""Masa"" Takayama']",17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1998

**Title:** Adam Johnson  
**ID:** 1  

**Title:** Middlesbrough FC  
**ID:** 2  

**Title:** Watford Football Club  
**ID:** 3  

**Answer List:**
- The club for which Adam Johnson played as well as Middlesbrough and Watford was formed in 1998.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the club formed, for which Adam  Johnson played as well as Middlesbrough and Watford ?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['1919'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"2015 MTV Video Music Awards - Taylor Swift's song ""Blank Space"" had its music video premiere during the pre-show. The song was co-written by Taylor Swift and Jack Antonoff.

- **TITLE**: 2015 MTV Video Music Awards  
- **ID**: 2015MTVVMAs  

**Answer List**:  
- Taylor Swift's song ""Blank Space"" was co-written by Taylor Swift and Jack Antonoff.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who co-wrote Taylor Swift's song that had its music video premiere during the pre-show of the 2015 MTV Video Music Awards?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Max Martin and Shellback'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** ""What other notable role did the star actor from Jeremy perform?""  
   **ID:** 1  

- The star actor from Jeremy performed the role of ""Baby"" in the film ""Baby Driver"".","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What other notable role did the star actor from Jeremy perform?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['the voice of The Beast'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title**: ""Isabella Kelly was born at a ruined castle characterized as one of the most isolated fortifications in Britain by who?""  
   **ID**: 1  
   **Answer**: Isabella Kelly was born at a ruined castle characterized as one of the most isolated fortifications in Britain by the ""Historical Dictionary of British Castles.""","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Isabella Kelly was born at a ruined castle characterized as one of the most isolated fortifications in Britain by who?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['The Changing Scottish Landscape'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
