context_length,answer,retained_kv_memory_mb,task,question,retained_kv_memory_gb,answer_prefix,max_new_tokens,kv_memory_per_token_kb,compression_ratio,retained_context_tokens,uncompressed_kv_memory_gb,predicted_answer,uncompressed_kv_memory_mb,context_tokens
32768,['big O notation' 'big O notation' 'big O notation'],2116.354048,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What expression is generally used to convey upper or lower bounds? ",2.116354048,Answer:,32,65.536,0.0,32293.0,2.116354048, big O notation,2116.354048,32293.0
32768,"['constant factors and smaller terms' 'constant factors and smaller terms'
 'constant factors and smaller terms']",2148.990976,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What does a big O notation hide? ",2.148990976,Answer:,32,65.536,0.0,32791.0,2.148990976, constant factors and smaller terms,2148.990976,32791.0
32768,['T(n) = O(n2)' 'T(n) = O(n2)' 'T(n) = O(n2)'],2175.598592,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: How would one write T(n) = 7n2 + 15n + 40 in big O notation?  ",2.175598592,Answer:,32,65.536,0.0,33197.0,2.175598592, T(n) = O(n2),2175.598592,33197.0
32768,"['the computational model'
 'specific details of the computational model used'
 'the specific details of the computational model used']",2133.52448,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Big O notation provides autonomy to upper and lower bounds with relationship to what?  ",2.13352448,Answer:,32,65.536,0.0,32555.0,2.13352448, the specific details of the computational model used,2133.52448,32555.0
32768,['complexity classes' 'complexity classes' 'some complexity classes'],1995.046912,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What has complicated definitions that prevent classification into a framework? ",1.995046912,Answer:,32,65.536,0.0,30442.0,1.995046912, Some complexity classes,1995.046912,30442.0
32768,['framework' 'framework' 'framework'],2080.964608,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Complexity classes are generally classified into what? ",2.080964608,Answer:,32,65.536,0.0,31753.0,2.080964608, Complexity classes are generally classified into decision problems and function problems.,2080.964608,31753.0
32768,['complicated definitions' 'complicated definitions' 'definitions'],2172.84608,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Difficulty in establishing a framework for complexity classes can be caused by what variable? ",2.17284608,Answer:,32,65.536,0.0,33155.0,2.17284608, the chosen machine model,2172.84608,33155.0
32768,"['chosen machine model' 'the chosen machine model'
 'the chosen machine model']",2117.599232,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Concrete bounding of computation time frequently produces complexity classes contingent upon what? ",2.117599232,Answer:,32,65.536,0.0,32312.0,2.117599232, the chosen machine model,2117.599232,32312.0
32768,['linear time' 'linear' 'linear'],2089.091072,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: A multi-tape Turing machine requires what type of time for a solution? ",2.089091072,Answer:,32,65.536,0.0,31877.0,2.089091072, linear time,2089.091072,31877.0
32768,['single-tape Turing machines' 'single-tape' 'single-tape'],2165.571584,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: A language solved in quadratic time implies the use of what type of Turing machine? ",2.165571584,Answer:,32,65.536,0.0,33044.0,2.165571584, single-tape Turing machine,2165.571584,33044.0
32768,['Cobham-Edmonds thesis' 'Cobham-Edmonds' 'Cobham-Edmonds thesis'],2139.947008,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What thesis specifies that a polynomial relationship exists within time complexities in a computational model?  ",2.139947008,Answer:,32,65.536,0.0,32653.0,2.139947008, Cobham-Edmonds thesis,2139.947008,32653.0
32768,['complexity class P' 'P' 'complexity class P'],2147.352576,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Decision problems capable of being solved by a deterministic Turing machine while maintaining adherence to polynomial time belong to what class? ",2.147352576,Answer:,32,65.536,0.0,32766.0,2.147352576, P,2147.352576,32766.0
32768,['time or space' 'time or space' 'time or space'],2158.10048,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What are two examples of measurements are bound within algorithms to establish complexity classes? ",2.15810048,Answer:,32,65.536,0.0,32930.0,2.15810048, time and space,2158.10048,32930.0
