question,memory_budget_unit,retained_kv_memory_mb,token_budget,compression_ratio,context_length,predicted_answer,context_tokens,uncompressed_kv_memory_gb,memory_budget,context_id,task,kv_memory_per_token_kb,retained_kv_memory_gb,answer_prefix,uncompressed_kv_memory_mb,max_new_tokens,answer,retained_context_tokens
What is the value associated with key 24E99647FF9F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `24E99647FF9F` is `59E85704E1D3,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['D218C093BFB0'],3472.0
What is the value associated with key D226B674410D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D226B674410D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['EDCA65F6BA53'],3472.0
What is the value associated with key 4C9D13B22CEC? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `4C9D13B22CEC` is `0A370BE3534A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['905F299656E2'],3472.0
What is the value associated with key 91123D8F95F4? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E4A6C38544E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['D975D5ABA8AE'],3472.0
What is the value associated with key AD52639FC471? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `AD52639FC471` is `5448309D644F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8A62E582B678'],3472.0
What is the value associated with key 624354EC3F33? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,624354EC3F33,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['BD5FC16F9BCC'],3472.0
What is the value associated with key CA5E23D3CD4C? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `CA5E23D3CD4C` is `548E69C3CD44`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B076FD0CE433'],3472.0
What is the value associated with key 1413B962C8A7? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,14C8A9F02D8A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['BED68033F5C2'],3472.0
What is the value associated with key 588AF96D40F8? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,588F0C31E916,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['19010DBF0CAF'],3472.0
What is the value associated with key 3B6D6FE5040B? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `3B6D6FE5040B` is `000000000000,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['1375D6B361E4'],3472.0
What is the value associated with key 9AEC57311609? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `9AEC57311609` is `27378F2E08D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['9D26C4DD8DF5'],3472.0
What is the value associated with key 9879F4719986? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,65337CE4770E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F80B658E54A2'],3472.0
What is the value associated with key 538DC607B1E9? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `538DC607B1E9` is `8FA832339053`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['A25507958C1F'],3472.0
What is the value associated with key C89645F8C28D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E3C14348F62,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['7357FE1A1BA9'],3472.0
What is the value associated with key 3A677D98302F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `3A677D98302F` is `5C530C9FA6E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8D935B167158'],3472.0
What is the value associated with key 601BF0EEBCCE? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E4A8C30E8A6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['2F8C6E8D9644'],3472.0
What is the value associated with key 95FBAE007B7E? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `95FBAE007B7E` is `909E8A38D5AA`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['614CA921CB4C'],3472.0
What is the value associated with key C5AC15F00CB4? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C5AC15F00CB4,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['4B9D9E5D9C7A'],3472.0
What is the value associated with key 3F17CC4D5819? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `3F17CC4D5819` is `8FA832339053,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['12D1B68E47FA'],3472.0
What is the value associated with key 449915007170? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,443577777777,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['6147277B0667'],3472.0
What is the value associated with key C8ADB630794D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `C8ADB630794D` is `57F85A31870F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['277EA247541D'],3472.0
What is the value associated with key 63BEBD5A0C9E? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `63BEBD5A0C9E` is `5C530C9FA6E6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['5C565111D31D'],3472.0
What is the value associated with key 176D1B46EBDC? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,170F8135F15A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F16501547950'],3472.0
What is the value associated with key 71DA4EEA9DB8? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,"The key ""71DA4EEA9DB8"" is not present in the provided list of keys and values.",58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C2E75C238D8D'],3472.0
What is the value associated with key 1A2B450F69EE? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `1A2B450F69EE` is `16C8329A5D1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['165921EBFAA9'],3472.0
What is the value associated with key 6E542FF8E87E? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `6E542FF8E87E` is `6E3C14348C0,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8E9672E76B51'],3472.0
What is the value associated with key 832F8E0370CF? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `832F8E0370CF` is `A8C67B53E9F1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['1A7168759545'],3472.0
What is the value associated with key 16F106B919AA? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `16F106B919AA` is `509E0A8AEB94`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8DE15A9A206A'],3472.0
What is the value associated with key 98D017D30F32? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E4A35C09E3A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C8D0991965EA'],3472.0
What is the value associated with key DD1C530DDDA6? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `DD1C530DDDA6` is `57F78C33E9B1`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['0328629EF3D8'],3472.0
What is the value associated with key 69EF4AB6821C? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `69EF4AB6821C` is `5423C706E3A1`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C7776346D4EF'],3472.0
What is the value associated with key B98F15AEDE0F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B3EDB089C0E6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8F3DE6B0DA0A'],3472.0
What is the value associated with key FE23E7BBAEFC? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `FE23E7BBAEFC` is `57F8F29E0C3A`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['3E24FA698CD2'],3472.0
What is the value associated with key 8567926BFFA5? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E3C14348EAA,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['AF702B69C95E'],3472.0
What is the value associated with key 2B646177A771? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `2B646177A771` is `44291257429,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['44D7238B05B7'],3472.0
What is the value associated with key 44B64D16F049? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `44B64D16F049` is `44291257429,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['255B7E3D5EE4'],3472.0
What is the value associated with key 2ACE103246B3? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `2ACE103246B3` is `509DDB107E7F`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['46A56F46F1B1'],3472.0
What is the value associated with key 4CBC6BCD5CE7? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `4CBC6BCD5CE7` is `B3DA75900E9A`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C85C7BF69552'],3472.0
What is the value associated with key 5C7213B11E59? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `5C7213B11E59` is `6E18C6DA85F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F1B8406F64D6'],3472.0
What is the value associated with key B88C3F2086C2? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B88C530A0D3E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['7EECA002352A'],3472.0
What is the value associated with key 9DDE9803B22E? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `9DDE9803B22E` is `50BF9EE4105D`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['7536320F72C0'],3472.0
What is the value associated with key 22AF1B628A9D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `22AF1B628A9D` is `13C3BBF8DA91`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['01BB4DFE1117'],3472.0
What is the value associated with key 654CF2E61828? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `654CF2E61828` is `50BF9EE4105D`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['D773550C2FE9'],3472.0
What is the value associated with key 61409EC4EA48? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `61409EC4EA48` is `1A2B3C4D5E6F7,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['DCB9CDD7F460'],3472.0
What is the value associated with key 70B2545CD88D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `70B2545CD88D` is `004ED3D877A8`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['6E3C55B145E4'],3472.0
What is the value associated with key D2D3D0C30018? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D2D3D0C30018 is not a valid key in the provided list. Please check the key and try again.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['A6AADC08BF29'],3472.0
What is the value associated with key 982AF966D59F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `982AF966D59F` is `989E8A38DA9E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['4CE922D90DB3'],3472.0
What is the value associated with key 9A6C52171C88? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `9A6C52171C88` is `F013D5CF3B4,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B1FEF280DF1D'],3472.0
What is the value associated with key 7AA0336B00CB? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `7AA0336B00CB` is `57E58430C81F`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['2D79506E50C7'],3472.0
What is the value associated with key 65F3F6EE5CDB? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E4A52CB1AE0,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['51B3F7FE604F'],3472.0
What is the value associated with key BC204A9C589E? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `BC204A9C589E` is `5733B9E1869,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['A205B1E8C09D'],3472.0
What is the value associated with key F7BF7DB2A7AA? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,F00313B90C5A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C82F936CD31C'],3472.0
What is the value associated with key 536D3E0F84CE? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,536D3E0F84CE,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['47C160452909'],3472.0
What is the value associated with key C92ED105C8D6? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C92ED105C8D6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['5D7164976593'],3472.0
What is the value associated with key EE9B1D27C09A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `EE9B1D27C09A` is `65337CE4770E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['3326905881DF'],3472.0
What is the value associated with key FF4C979C30CF? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `FF4C979C30CF` is `B3DA756EB831`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['2E0F8BAE591E'],3472.0
What is the value associated with key C482AE84B81C? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C482AE84B81C,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['06E38CD34C62'],3472.0
What is the value associated with key BA2AF3F81C31? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `BA2AF3F81C31` is `5048BF7B539B`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F166762CDFBC'],3472.0
What is the value associated with key 35ABB5578B00? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `35ABB5578B00` is `1B37B5825D0A`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['CC35703E957F'],3472.0
What is the value associated with key D4CE4A94AE9F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D4CE4A94AE9F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['11B4B15DA72D'],3472.0
What is the value associated with key D908D1A7BA20? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D908D1A7BA20,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['CB88CBB02A8B'],3472.0
What is the value associated with key AC4868BD80D7? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `AC4868BD80D7` is `54C78D30709A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['23A17FD255EE'],3472.0
What is the value associated with key 4D86A2224F96? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `4D86A2224F96` is `65337CE4770,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['40AF3DF51967'],3472.0
What is the value associated with key 2775A89E22F2? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `2777A89E22F2` is `00000000000,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['6C52B719BB68'],3472.0
What is the value associated with key 6082CA00EF58? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,608E4A22EAE9,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['72F612EF6101'],3472.0
What is the value associated with key 9912FD9E8E20? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6905D3845E5A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['950D7AAF2001'],3472.0
What is the value associated with key 88CC669B29B8? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `88CC669B29B8` is `5C3D4E0B348E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['EC6A81B15DB9'],3472.0
What is the value associated with key DEA0EB9ED274? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,65337CE4770E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['6B15B113D50B'],3472.0
What is the value associated with key 09698B2C550A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `09698B2C550A` is `BE5FB58AC738`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F7EACA6CAF9B'],3472.0
What is the value associated with key B39E5C0A1FEB? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B3EDB08946E6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['CFF2E53F9644'],3472.0
What is the value associated with key 98048972ABBD? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `98048972ABBD` is `909E8A38D5AA`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['EA16A35FC9C1'],3472.0
What is the value associated with key 1BFF15C1604F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,1C80A3B1799D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['3F8CC4DA2C2E'],3472.0
What is the value associated with key AA29A85894DF? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,"The key ""AA29A85894DF"" is not present in the provided list.",58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['2A955AE1DBAD'],3472.0
What is the value associated with key 9CD8A5A1C825? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E0C4A68E3D4,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['902F0B570720'],3472.0
What is the value associated with key A520FBCDBF5E? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,A53D4E06C4E8,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['A590AD6ECC57'],3472.0
What is the value associated with key F780664D5922? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6B658B8C984A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['54E3C0AFD193'],3472.0
What is the value associated with key CBD5F73936E9? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `CBD5F73936E9` is `573390558644,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['1B1F6E3255A8'],3472.0
What is the value associated with key 193E02B34254? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,1C80A3B1799D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['38D5423CAD9D'],3472.0
What is the value associated with key BF3182BBAD84? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `BF3182BBAD84` is `509DDB107E7F`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8ED884CFEE39'],3472.0
What is the value associated with key B00A949CD8D4? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B3EDB088D59E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['38959342A09F'],3472.0
What is the value associated with key 5FC6721E8B1F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `5FC6721E8B1F` is `548E69C3B0D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['768B64215E66'],3472.0
What is the value associated with key ADF7C5B8386B? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E3C14348F62,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B0C096ADD4DF'],3472.0
What is the value associated with key 2697801E8690? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `2697801E8690` is `502E0A8AEB94,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['FF69584FC85B'],3472.0
What is the value associated with key 7B960649BCF6? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `7B9F0649BCF6` is `53AB264AE04F`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['4BA11AC3BF31'],3472.0
What is the value associated with key EBA96A7D5D96? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,E3ECFE503FDC,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['15FAF633CC2D'],3472.0
What is the value associated with key D4D11DB6B844? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D4D11DB6B844,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['BAEBF0D0270F'],3472.0
What is the value associated with key 592C2444D301? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,592C2444D301,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['57D34FD80BBB'],3472.0
What is the value associated with key C8C57490ADEB? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C00A8D57905D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['856734F541C0'],3472.0
What is the value associated with key 592A7BA109D0? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `592A7BA109D0` is `54C78F2543E8,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['18FD79E5C9AA'],3472.0
What is the value associated with key B8D4702BA49F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `B8D4702BA49F` is `004ED3D877A8,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['73D3B25F13DF'],3472.0
What is the value associated with key 113251A40D2A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,113251A40D2A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['0B704CDE1B6B'],3472.0
What is the value associated with key B5F5CF685878? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B5F5CF685878,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['05C81D763A66'],3472.0
What is the value associated with key 57D3D963DC72? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,57D0C394ED54,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['1BFFA5E15B55'],3472.0
What is the value associated with key CCD0AD5900DD? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B7C3B854E88A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['EE0F2A131C1F'],3472.0
What is the value associated with key BD90FBE0E6B8? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `BD90FBE0E6B8` is `57F85A31D86E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['84183E711433'],3472.0
What is the value associated with key 8D492CA8F783? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,639D264AE04F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['54BB28FEA761'],3472.0
What is the value associated with key 6D268F5242D3? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E18C6DA85F1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['7649F55DCE6D'],3472.0
What is the value associated with key CC393B5AE288? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `CC393B5AE288` is `57F7B8339053,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['A13767B13040'],3472.0
What is the value associated with key 2FB72F383B43? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `2FB72F383B43` is `54E3F86C243E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['A845A3F66C61'],3472.0
What is the value associated with key 65446EA05D13? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,65448D3C444E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['BCC50779250A'],3472.0
What is the value associated with key E2129D361CB6? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,E6E3A822584A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['73173283DAA4'],3472.0
